StartYear,DebtEnd,EquityEnd,Energy,YearNo,CumEnergy,DiscountedEnergy,CumDiscountedEnergy
1924,1941,1948,818.5324450205695,1,818.5324450205695,818.5324450205695,818.5324450205695
1924,1941,1948,781.3383389146454,2,1599.870783935215,679.4246425344744,1497.957087555044
1924,1941,1948,837.4826233185688,3,2437.353407253784,633.2571820934359,2131.21426964848
1924,1941,1948,780.2736938165788,4,3217.627101070363,513.0426194240677,2644.2568890725474
1924,1941,1948,648.4702230084102,5,3866.0973240787735,370.7649546754967,3015.0218437480444
1924,1941,1948,778.3456175920159,6,4644.442941670789,386.9753330881296,3401.997176836174
1924,1941,1948,778.3470248431433,7,5422.789966513932,336.50089803534865,3738.4980748715225
1924,1941,1948,878.6000613038852,8,6301.390027817817,330.29830632283034,4068.7963811943528
1924,1941,1948,668.445778087347,9,6969.835805905164,218.5161105767354,4287.312491771088
1924,1941,1948,816.6425701352769,10,7786.478376040441,232.14078676131763,4519.453278532406
1924,1941,1948,825.9956357600311,11,8612.474011800472,204.17348848328703,4723.626767015693
1924,1941,1948,760.2910245130723,12,9372.765036313544,163.41940300987488,4887.046170025568
1924,1941,1948,856.375648127462,13,10229.140684441005,160.06273188076304,5047.108901906331
1924,1941,1948,780.6633563918547,14,11009.80404083286,126.87962017248628,5173.988522078817
1924,1941,1948,781.7033418236945,15,11791.507382656555,110.47708424322121,5284.465606322038
1924,1941,1948,920.7019614900146,16,12712.20934414657,113.14919358485886,5397.614799906897
1924,1941,1948,832.2910896336301,17,13544.5004337802,88.94259565349005,5486.557395560387
1924,1941,1948,681.0898196479186,18,14225.59025342812,63.290875436088044,5549.848270996475
1924,1941,1948,723.7052708860721,19,14949.295524314191,58.47909046169635,5608.327361458171
1924,1941,1948,815.4897454832237,20,15764.785269797416,57.30064856051354,5665.628010018685
1924,1941,1948,781.9457629314177,21,16546.731032728832,47.77710423149329,5713.4051142501785
1924,1941,1948,777.448679780939,22,17324.179712509773,41.30637495354799,5754.711489203726
1924,1941,1948,854.7264600744002,23,18178.906172584175,39.4888658816011,5794.200355085327
1924,1941,1948,922.9550143778779,24,19101.86118696205,37.07918719689036,5831.279542282217
1924,1941,1948,528.6600489325239,25,19630.521235894576,18.46835964966032,5849.747901931878
1925,1942,1949,781.3383389146454,1,781.3383389146454,781.3383389146454,781.3383389146454
1925,1942,1949,837.4826233185688,2,1618.8209622332142,728.2457594074513,1509.5840983220967
1925,1942,1949,780.2736938165788,3,2399.0946560497932,589.9990123376778,2099.5831106597743
1925,1942,1949,648.4702230084102,4,3047.5648790582036,426.3796978768212,2525.9628085365957
1925,1942,1949,778.3456175920159,5,3825.9104966502196,445.0216330513491,2970.9844415879447
1925,1942,1949,778.3470248431433,6,4604.257521493363,386.9760327406509,3357.9604743285954
1925,1942,1949,878.6000613038852,7,5482.857582797248,379.8430522712548,3737.80352659985
1925,1942,1949,668.445778087347,8,6151.303360884595,251.29352716324567,3989.0970537630956
1925,1942,1949,816.6425701352769,9,6967.945931019873,266.9619047755153,4256.058958538611
1925,1942,1949,825.9956357600311,10,7793.941566779904,234.79951175578003,4490.858470294391
1925,1942,1949,760.2910245130723,11,8554.232591292975,187.9323134613561,4678.790783755747
1925,1942,1949,856.375648127462,12,9410.608239420437,184.0721416628775,4862.862925418624
1925,1942,1949,780.6633563918547,13,10191.271595812292,145.9115631983592,5008.774488616984
1925,1942,1949,781.7033418236945,14,10972.974937635987,127.04864687970439,5135.823135496688
1925,1942,1949,920.7019614900146,15,11893.676899126001,130.1215726225877,5265.944708119276
1925,1942,1949,832.2910896336301,16,12725.967988759632,102.28398500151353,5368.228693120789
1925,1942,1949,681.0898196479186,17,13407.057808407551,72.78450675150124,5441.01319987229
1925,1942,1949,723.7052708860721,18,14130.763079293623,67.2509540309508,5508.264153903241
1925,1942,1949,815.4897454832237,19,14946.252824776848,65.89574584459056,5574.159899747831
1925,1942,1949,781.9457629314177,20,15728.198587708266,54.94366986621728,5629.103569614049
1925,1942,1949,777.448679780939,21,16505.647267489207,47.50233119658018,5676.6059008106295
1925,1942,1949,854.7264600744002,22,17360.37372756361,45.412195763841254,5722.01809657447
1925,1942,1949,922.9550143778779,23,18283.328741941485,42.64106527642391,5764.659161850895
1925,1942,1949,528.6600489325239,24,18811.98879087401,21.23861359710937,5785.897775448004
1925,1942,1949,823.2562764121654,25,19635.245067286174,28.759867569566705,5814.65764301757
1926,1943,1950,837.4826233185688,1,837.4826233185688,837.4826233185688,837.4826233185688
1926,1943,1950,780.2736938165788,2,1617.7563171351476,678.4988641883294,1515.9814875068982
1926,1943,1950,648.4702230084102,3,2266.226540143558,490.3366525583443,2006.3181400652425
1926,1943,1950,778.3456175920159,4,3044.572157735574,511.7748780090514,2518.093018074294
1926,1943,1950,778.3470248431433,5,3822.9191825787175,445.02243765174865,2963.1154557260425
1926,1943,1950,878.6000613038852,6,4701.5192438826025,436.81951011194303,3399.9349658379856
1926,1943,1950,668.445778087347,7,5369.96502196995,288.98755623773246,3688.922522075718
1926,1943,1950,816.6425701352769,8,6186.607592105227,307.0061904918426,3995.9287125675605
1926,1943,1950,825.9956357600311,9,7012.603227865258,270.01943851914706,4265.948151086707
1926,1943,1950,760.2910245130723,10,7772.894252378331,216.12216048055947,4482.070311567267
1926,1943,1950,856.375648127462,11,8629.269900505793,211.6829629123091,4693.753274479576
1926,1943,1950,780.6633563918547,12,9409.933256897648,167.79829767811307,4861.551572157689
1926,1943,1950,781.7033418236945,13,10191.636598721343,146.10594391166003,5007.657516069349
1926,1943,1950,920.7019614900146,14,11112.338560211358,149.63980851597586,5157.297324585325
1926,1943,1950,832.2910896336301,15,11944.629649844988,117.62658275174056,5274.923907337066
1926,1943,1950,681.0898196479186,16,12625.719469492908,83.70218276422642,5358.626090101293
1926,1943,1950,723.7052708860721,17,13349.42474037898,77.33859713559342,5435.964687236887
1926,1943,1950,815.4897454832237,18,14164.914485862204,75.78010772127914,5511.744794958166
1926,1943,1950,781.9457629314177,19,14946.860248793622,63.18522034614987,5574.930015304315
1926,1943,1950,777.448679780939,20,15724.308928574561,54.6276808760672,5629.557696180383
1926,1943,1950,854.7264600744002,21,16579.03538864896,52.22402512841744,5681.7817213088
1926,1943,1950,922.9550143778779,22,17501.990403026837,49.03722506788749,5730.818946376688
