,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
0.8,198.31558797347859,236.19433422910612,227.77207559582445,249.7991800258312,256.6827889882703,271.2725109404546,279.8107066907554,309.0284073518941,222.2828362851385,258.7976520087449,287.1870699602335,236.19433422910615,283.6079686159883,270.26224589706084,269.5670052603487,325.6607962357874,311.8155700798613,234.7678800260071,249.07842880932262,231.4334061521708,258.7976520087449,234.7678800260071,305.2770558751307,320.2150422476492,283.6079686159883,249.7991800258312,299.18021087320443,323.62655383883583,346.47468825299507,308.4267502569918,323.62655383883583,386.53109723034964,369.2282997527984,380.8369423592014,373.01012538244936,283.6079686159883,360.34880084276085,415.8871267992175,420.28892993659525,380.8369423592014,328.49679525008287,340.5953058875766,325.25394775639705,420.28892993659525,461.90414235826245,461.90414235826245,380.8369423592014,340.5953058875766,298.2888220480406,311.2581375342678,328.49679525008287,377.11676084070143,389.13393637134163,439.125865956906,479.56309760929685,413.7323824701425,380.8369423592014,290.5219447532691,290.5219447532691,256.6827889882703,280.24231536971047,255.3060671957824,331.1304127988404,281.3222739992265,325.6607962357874,258.7976520087449,228.11368036937301,231.43340615217082,221.0278123701691,200.73365970071632,167.12250882262296,164.3767968711139,191.09816162620763,226.1810829673978,229.4001741527495,223.27342273667512,259.36784514408106,275.2314618989398,252.32417227897355,259.7510414064714,254.68744503899265,250.77209730162488,310.97405557953505,288.52156456797957,291.51576358890105,354.2401023578276,339.2071556549547,312.3673714773974,298.4150928531265,323.7750995670281,275.3664998513425,234.73865521719407,220.03933769770444
0.81,193.27466035303507,231.9669219719845,214.75310038088375,249.79918002583122,256.6827889882703,270.26224589706084,271.6712191830812,302.30479186612183,222.2828362851385,258.7976520087449,276.7864477552591,236.19433422910615,274.97369130364797,270.26224589706084,259.6468576389573,311.8155700798613,311.8155700798613,231.43340615217082,240.22343655389884,228.5473327785961,256.6827889882703,231.43340615217082,299.6801438320711,310.00391430668253,283.6079686159883,237.32799054673478,291.19415627232763,323.62655383883583,340.5953058875766,302.30479186612183,311.8155700798613,378.4188243721763,361.04219552080014,377.7119898836613,370.36474529587133,277.8124084532993,346.11751924660837,402.90237744418727,418.2467572157832,378.4188243721763,323.952032622348,338.3210417029997,317.1132429846291,411.45317524229256,454.06266653827004,459.26044279675483,377.11676084070143,338.3210417029997,294.72326674738565,306.020121877383,323.6265538388358,374.44744779283747,386.53109723034976,423.1359088939101,470.1789493868897,402.90237744418727,380.8369423592014,287.1870699602335,290.5219447532691,256.6827889882703,270.4238883040038,246.1954239432886,325.6607962357874,275.9224808516464,319.14500023733126,258.7976520087449,223.71301311730483,229.3650854576809,214.75310038088375,199.2774267430567,165.5987522743569,158.7239060044157,190.52259956017392,217.07335559326478,220.03933769770444,217.7442324978404,251.86713874424385,262.0752886372607,244.1696627752351,259.1427517215991,236.2251529118049,241.75678115824132,301.8402740655868,283.56829088636164,283.56829088636164,348.25654132213623,330.5177356438612,312.20892134571534,295.76546380444813,312.1626051533775,267.9557660924835,231.13341005337205,216.50840662099068
0.8200000000000001,192.09082572201544,226.3790707324809,212.05144921368182,246.1954239432886,253.37865668629942,268.59366836895185,268.59366836895185,293.4628701491506,222.2828362851385,256.6827889882703,271.2725109404546,236.19433422910618,271.2725109404546,266.78604271350054,258.7976520087449,301.36741756824654,307.58443032412873,226.3790707324809,235.50963621161856,223.95458369085824,248.06937710621068,229.36508545768086,294.72326674738565,307.0113227061622,283.6079686159883,232.1745386332104,283.6079686159883,320.2150422476492,338.3210417029997,302.30479186612183,302.30479186612183,363.3824025591831,353.9823107128336,375.14557582074036,362.6023335463888,269.21938494199264,340.5953058875766,395.1084295494595,402.90237744418727,377.11676084070143,323.62655383883583,327.50419559507947,309.0284073518941,402.90237744418727,441.47146767184495,455.65515596238953,371.7403429408919,335.4728177879068,290.5219447532691,300.80499298952145,311.8155700798613,350.2192051008483,383.7979028921984,385.15137924551414,457.52990511625944,389.13393637134163,377.11676084070143,285.4691013149957,288.92120485261194,256.6827889882703,261.382924552137,241.5332578369222,324.6843598852506,266.78604271350054,309.03375494267164,258.7976520087449,220.53049583159046,228.5473327785961,209.80019425105922,196.9492359197349,163.87541321774722,156.5191418115274,188.71982882241662,211.6217819623248,215.76818930026974,209.4094459441057,240.03120478075203,261.1132963284979,236.8493354753479,251.75288036056145,231.4078460285556,236.8493354753479,300.45913967393494,282.1135754290922,282.1135754290922,335.9497472014125,322.4745914299471,305.4007919880862,275.46583684237817,300.45913967393494,264.06621347727946,226.90799802507854,209.67891665666008
0.8300000000000001,190.98180704662445,220.53049583159046,206.59664326312716,246.1954239432886,249.7991800258312,266.78604271350054,258.7976520087449,290.5219447532691,220.53049583159046,249.366729295926,270.26224589706084,234.76788002600708,270.26224589706084,266.78604271350054,258.7976520087449,299.18021087320443,301.9298421469717,224.67104686473823,234.76788002600708,215.04197015341893,242.42944397606476,226.3790707324809,273.34417446969405,302.30479186612183,283.6079686159883,222.0725554307127,280.6742988215168,316.52242407738737,331.32287457835866,298.64537757810604,301.9298421469717,350.40736038144746,350.2192051008483,369.16283196149783,353.9823107128336,266.78604271350054,340.5953058875766,380.8369423592014,397.3871723824126,370.4970143002002,323.21717244789335,323.62655383883583,306.020121877383,398.38453453260325,439.48876404072644,453.07261391760653,360.34880084276085,331.80462977464975,290.5219447532691,290.5219447532691,309.0284073518941,329.32608361585574,380.8369423592014,346.6602107053713,453.07261391760653,389.13393637134163,369.6828779700275,283.6079686159883,287.1870699602335,249.7991800258312,256.6827889882703,236.19433422910615,319.7719280672177,261.5190376844088,302.0437973314507,258.7976520087449,220.53049583159046,228.54733277859611,206.06482357711533,194.7956741845264,162.78130282482888,154.28790902864162,187.68134881942117,209.5711283716383,209.67891665666008,208.78068094814552,240.03120478075203,260.348269521376,232.78047619882537,246.84896506587899,228.00601885479458,236.70967211956022,295.76546380444813,276.3852007435198,274.4698592828081,329.7480633974456,311.3168648373257,301.7344992665246,270.81513482689775,291.51576358890105,261.69606485820964,223.3461161759593,203.02355035552182
0.84,188.71982882241662,216.13967528905343,203.2284519183863,246.1954239432886,243.27968621428658,259.41811741915905,256.6827889882703,287.1870699602335,207.2393331321607,237.0216045168673,267.62033147755506,232.76719570170536,267.62033147755506,264.1051871975735,249.7991800258312,290.5219447532691,291.53026203185715,224.67104686473823,231.43340615217082,210.38529031593288,234.76788002600708,224.67104686473823,251.45124617681665,294.72326674738565,283.6079686159883,220.53049583159046,273.7644374568714,311.8155700798613,323.62655383883583,294.72326674738565,294.72326674738565,339.2307473768305,345.1760310863613,360.34880084276085,353.9823107128336,259.65174827199166,328.6992551479185,380.8369423592014,389.13393637134163,360.34880084276085,317.4086524382502,320.2150422476492,302.30479186612183,390.2071266724381,427.67086915222086,445.541354005931,353.9823107128336,331.6115672476363,290.5219447532691,287.98743991056205,306.020121877383,290.5219447532691,380.8369423592014,336.15639152752914,442.79918136912596,386.53109723034976,356.5503603610754,283.6079686159883,283.6079686159883,246.1954239432886,247.06032540309886,236.19433422910615,311.8155700798613,252.55262361080696,294.72326674738565,257.19035611318424,220.53049583159046,224.67104686473823,201.6210363423657,193.27466035303507,160.35060252761056,150.34664433698984,182.73964028363648,201.14563366160598,207.29178218026306,205.32640259257136,214.9861873952559,252.92748468177183,232.1827240761327,240.03120478075203,226.90799802507854,230.95583383413572,291.51576358890105,274.4698592828081,271.29169628263355,313.4782634819895,299.0775001152962,295.76546380444813,264.06621347727946,289.2401723330008,259.36784514408106,223.27342273667512,201.75028269230745
0.85,175.04384955453037,204.42603108532407,202.1648125463628,243.27968621428664,239.64129376144416,249.7991800258312,256.6827889882703,283.6079686159883,206.59664326312716,235.62375254786653,264.6247954489552,230.16982229724837,257.9517068005551,264.1051871975735,243.2796862142866,286.2922946241722,285.7554294225354,223.71576263289836,229.03798438604696,205.4886855839361,231.43340615217082,222.2828362851385,234.28996299833204,290.5219447532691,283.6079686159883,213.672439914003,247.1913825012134,309.0284073518941,314.639682478377,283.6079686159883,272.3635608329472,331.0101241866414,340.5953058875766,347.97930855220204,353.9823107128336,249.7991800258312,323.62655383883583,366.3583675146272,380.8369423592014,360.34880084276085,311.8155700798613,314.639682478377,299.18021087320443,380.8369423592014,420.28892993659525,442.799181369126,348.9069208140833,329.2057950036568,289.1879948360549,277.30236877571787,304.5339898728786,287.1870699602335,380.8369423592014,335.4728177879068,440.0331111664572,385.1075585125627,348.9069208140833,281.3222739992266,279.1623567401946,243.27968621428664,241.82432923314968,235.62375254786653,306.020121877383,249.7991800258312,287.1870699602335,249.7991800258312,215.72734185929323,219.08614696891382,201.17011281861932,192.93232075971187,158.54189668353825,147.83544315909697,179.82651022652541,192.62146686093718,203.02355035552182,203.02355035552182,192.34738968663544,245.96865012369273,230.56334580679248,236.3216654108095,223.27342273667512,225.22044955338404,283.56829088636164,271.29169628263355,266.0186958818134,302.8714752389702,295.76546380444813,291.51576358890105,260.76477697255825,276.3852007435198,254.6893911635874,216.50840662099068,200.55260733721147
0.86,158.4721186706757,200.20176533856443,201.17011281861932,236.19433422910615,236.19433422910615,245.9332587360149,249.7991800258312,274.52022111110693,206.41937003445662,224.57551844155424,258.7976520087449,224.8418492515125,249.7991800258312,258.7976520087449,243.2796862142866,273.7644374568714,273.7644374568714,222.2828362851385,224.57551844155424,201.17011281861932,229.33237535051748,220.53049583159046,211.65598374698914,290.5219447532691,283.5165408313178,198.92068363037808,222.2127426669966,309.0284073518941,311.8155700798613,281.3222739992266,261.2795136504014,323.62655383883583,338.20711274639604,335.4728177879068,353.8317864883542,246.1954239432886,323.04262797935826,359.71962735821984,360.0941412375638,360.34880084276085,309.0284073518941,305.74652543721595,294.72326674738565,373.4207889282746,388.48898393178604,440.03311116645716,344.6194637292325,325.6607962357874,287.04390590646375,271.2725109404546,299.18021087320443,283.9658787504128,380.8369423592014,331.6115672476363,435.49688511870175,377.11676084070143,340.5953058875766,275.8361591158554,275.9224808516464,239.64129376144416,234.76788002600708,228.46060229675152,302.30479186612183,240.2967067796286,281.3222739992266,246.1954239432886,214.75310038088375,212.321614330402,201.17011281861932,191.21938009017487,158.54189668353825,145.59940551452638,179.37337293995125,187.94080017135414,201.34819816708185,201.51573338592584,187.89183761098744,243.54989841925496,226.88054744888825,230.56839481034717,222.88493048423837,216.38467819977632,276.1814605650844,267.32035081816935,264.06621347727946,298.94501866286225,291.3959956280642,288.5215645679796,259.36784514408106,259.06324655274034,251.75288036056145,213.7245171436668,200.55260733721144
0.87,145.35095688735188,193.50337694969738,201.17011281861932,234.76788002600708,236.19433422910618,236.19433422910618,239.64129376144416,273.7644374568714,202.16481254636284,222.2828362851385,257.3595451548222,224.67104686473823,234.7678800260071,258.7976520087449,243.27968621428664,268.8049534156299,273.7644374568714,220.53049583159046,220.53049583159046,200.6629410159656,225.21761450241587,220.53049583159046,199.0925590239552,285.21856422089866,267.89842773223984,192.89523707448373,220.53049583159046,306.020121877383,307.8746653021761,275.9224808516464,258.7976520087449,314.0623930549839,332.84716742052285,331.6115672476363,344.6194637292325,241.27857036522326,302.30479186612183,340.5953058875766,340.5953058875766,360.34880084276085,306.98277322922655,277.6504146588721,290.5219447532691,364.6825175805071,353.4606757382603,435.4968851187018,340.5953058875766,325.6607962357874,283.6079686159883,264.1051871975735,291.0248750523842,281.3222739992266,378.30721892662143,329.97564212173023,430.9578316629287,370.36474529587133,340.5953058875766,273.7644374568714,273.7644374568714,235.40978441740165,231.43340615217082,226.3790707324809,296.1494888676477,239.64129376144416,275.9224808516464,243.27968621428664,212.6322833898999,209.2745177174335,200.2479822683398,191.21938009017487,158.54189668353825,143.0639429179834,177.15463286652889,187.94080017135414,200.80719640277,200.87540405202043,185.115597810283,237.28861088348907,225.30804296249966,226.90799802507854,220.03933769770447,199.7773399445216,271.29169628263355,264.06621347727946,260.1128754526022,282.5790843754184,285.15333846447936,288.5215645679796,259.36784514408106,250.08301342983327,248.4182179601774,209.67891665666008,200.18576267882054
0.88,143.60332835727277,188.71982882241662,201.17011281861932,231.01974201327283,234.7678800260071,230.50986267262692,236.19433422910618,271.2725109404546,201.17011281861932,201.84650863348492,254.48003412028982,224.67104686473823,233.70084838637948,256.6827889882703,243.27968621428664,264.1051871975735,273.7644374568714,212.05144921368182,220.53049583159046,200.2479822683398,221.72208734000313,213.88857200737914,199.0925590239552,283.6079686159883,258.7976520087449,192.89523707448373,220.53049583159046,301.67987566753834,294.72326674738565,273.7644374568714,258.7976520087449,293.88300234856234,328.0713953979386,328.0713953979386,339.86754134851196,236.19433422910618,282.87654633862456,323.62655383883583,340.5953058875766,360.34880084276085,297.7539887529424,273.7644374568714,287.1870699602335,353.9823107128336,342.60396868083797,426.6328809909446,340.5953058875766,322.9442515205985,281.3222739992266,261.382924552137,281.3222739992266,275.9224808516464,377.11676084070143,325.6607962357874,426.6328809909446,363.8157742329579,335.4728177879068,273.7644374568714,272.967020971618,231.01974201327283,229.36508545768086,224.67104686473823,290.5219447532691,239.64129376144416,272.643736157732,242.11540062937704,212.05144921368182,205.71027711977428,200.2479822683398,190.0228861449496,156.89966957104053,138.74204462110077,156.50058817483097,185.901721447807,200.5526073372115,200.0131298984013,180.59322913814418,236.83097386875204,222.53480597226294,224.43651776522253,218.90943975315605,190.0388571183683,246.84896506587899,262.5898270838404,256.9310564133548,274.7552793160362,275.77229147609205,283.56829088636164,251.75288036056145,242.97366591429983,246.84896506587899,208.78068094814552,196.05963252615788
0.89,143.60332835727277,185.77870557191315,201.17011281861932,226.70431003939817,231.43340615217082,206.59664326312716,236.19433422910615,270.26224589706084,201.17011281861932,192.98773574236725,234.82493819413105,224.67104686473823,220.53049583159046,256.6827889882703,243.2796862142866,264.1051871975735,271.3721880011112,209.3855949772834,214.75310038088375,200.2479822683398,206.8148355011493,212.05144921368182,195.20770377157243,281.3222739992266,249.7991800258312,188.74061985861016,220.53049583159046,290.5219447532691,290.5219447532691,273.7644374568714,249.7991800258312,287.1870699602335,320.35150271129663,323.62655383883583,335.5867467445105,234.76788002600708,250.0745243843287,306.58791869219357,340.5953058875766,353.9823107128336,290.5219447532691,273.7644374568714,283.751132669758,345.4594249349749,335.4728177879068,422.4698189706656,338.3210417029997,312.52159817949024,281.3222739992266,256.6827889882703,270.70464702114737,273.7644374568714,377.11676084070143,325.6607962357874,422.4698189706656,353.9823107128336,331.6115672476363,271.2725109404546,271.2725109404546,228.5473327785961,228.5800428857595,222.2828362851385,287.1870699602335,239.64129376144416,258.7976520087449,239.64129376144416,212.05144921368182,201.17011281861932,200.2479822683398,189.2396047272552,156.79744636197438,133.24335072979105,150.50119715296682,178.52039784112813,200.55260733721144,199.18436514857945,176.21817347356213,236.1062609949396,213.4151960906308,220.03933769770444,216.50840662099068,181.04445726193543,238.3775553278777,261.9660598310631,251.75288036056145,259.4609739326462,267.32035081816935,282.3317827476826,246.84896506587899,232.1827240761327,243.54989841925496,201.59950099534785,193.6939871430409
0.9,138.74204462110077,179.82651022652541,201.17011281861932,222.2828362851385,229.3650854576809,203.9375448330685,234.76788002600708,266.78604271350054,200.6168344884516,188.92773918435205,228.40080490035683,222.2828362851385,206.59664326312716,256.6827889882703,236.19433422910612,264.1051871975735,264.1051871975735,206.59664326312716,213.13210968056256,199.0925590239552,200.2479822683398,209.2745177174335,195.20770377157243,273.7644374568714,244.4459813058874,185.77870557191315,220.53049583159046,283.6079686159883,283.6079686159883,273.7644374568714,244.4459813058874,275.7922599481436,316.52242407738737,317.99947134549205,333.1560674637444,229.36508545768086,247.6369263763056,302.30479186612183,336.612107353944,353.9823107128336,290.5219447532691,271.2725109404546,282.2365518459312,324.71041862565295,325.6607962357874,420.28892993659525,335.4728177879068,309.0284073518941,281.3222739992266,252.5526236108068,258.7976520087449,271.2725109404546,374.65277956575017,317.99947134549205,420.28892993659525,346.9384943839358,321.5796468841238,270.26224589706084,268.1765239869246,227.46320175553848,228.54733277859611,220.53049583159046,282.2365518459312,239.64129376144416,252.5526236108068,236.19433422910612,212.05144921368182,199.0925590239552,199.0925590239552,188.71982882241662,155.86976452715123,132.8891725892938,133.73665174425417,173.8393553723827,200.0131298984013,196.30119544123124,166.8735183538457,234.43004946349333,209.13997523155132,216.50840662099068,212.0529056490093,178.63874856950238,235.5829273204556,261.69606485820964,228.6433920677983,246.84896506587899,258.66666496264656,276.3852007435198,246.84896506587899,225.59957412344704,243.54989841925496,200.95040275214666,190.41296869045325
0.91,132.32878202490224,175.04384955453037,200.2479822683398,202.0156075872013,228.54733277859606,202.1648125463628,233.96760629628633,260.99513367062815,195.20770377157243,188.71982882241662,224.67104686473823,222.2828362851385,206.59664326312716,255.03072283728486,234.76788002600708,256.6827889882703,264.1051871975735,206.59664326312716,209.2745177174335,199.0925590239552,199.09255902395518,206.59664326312716,194.79567418452643,271.2725109404546,238.814023473683,182.01074909338638,214.75310038088378,280.5123050270895,260.7624591417229,273.1663750929314,239.64129376144416,266.78604271350054,316.52242407738737,311.8155700798613,325.6607962357874,226.1228671523195,234.76788002600708,283.6079686159883,323.62655383883583,353.41784487103575,287.1870699602335,271.2725109404546,281.3222739992266,306.020121877383,321.92156269608813,417.85777193562865,331.6115672476363,305.4628223756938,275.9224808516464,249.7991800258312,254.1658213774746,263.30905691924914,373.01012538244936,309.0284073518941,417.85777193562865,344.6194637292325,315.39277911798104,270.26224589706084,264.1051871975735,226.3790707324809,228.54733277859606,214.75310038088378,273.7644374568714,239.64129376144416,246.1954239432886,236.19433422910615,209.2745177174335,199.0925590239552,192.30624700284784,188.71982882241662,155.86976452715123,128.24515030123536,126.57849185779787,173.8393553723827,198.47180183852691,196.05963252615788,164.13858764753903,230.72153888810936,203.02355035552182,216.50840662099068,209.4633400866166,178.52039784112813,232.114314650535,259.36784514408106,215.7660360937043,240.03120478075203,256.64706503227126,274.4698592828081,246.84896506587899,223.27342273667512,243.54989841925496,200.55260733721147,190.41296869045325
0.92,126.05942255341144,171.606686492153,200.2479822683398,194.8780801019356,226.3790707324809,195.20770377157243,226.3790707324809,257.1057615923652,195.20770377157243,185.77870557191315,222.2828362851385,222.2828362851385,206.59664326312716,249.7991800258312,231.43340615217085,256.6827889882703,264.1051871975735,206.59664326312716,206.59664326312716,195.20770377157243,199.0925590239552,202.69663223237447,194.7956741845264,271.2725109404546,234.93905453037894,175.04384955453037,212.375647353746,271.7708962437379,250.6252131013238,271.2725109404546,234.76788002600708,266.78604271350054,316.52242407738737,309.0284073518941,323.62655383883583,224.67104686473823,234.76788002600708,283.6079686159883,323.62655383883583,350.2192051008483,284.03746077729767,271.2725109404546,274.0234026642444,303.047857868374,311.8155700798613,417.85777193562865,329.4944876729343,302.30479186612183,273.7644374568714,246.1954239432886,246.1954239432886,258.7976520087449,373.01012538244936,302.30479186612183,413.7323824701425,340.5953058875766,311.8155700798613,270.26224589706084,264.1051871975735,224.67104686473823,226.3790707324809,212.0514492136818,271.2725109404546,234.76788002600708,243.62957474176682,234.76788002600708,206.9179881976439,195.98467482204893,185.77870557191315,185.77870557191315,155.86976452715123,126.77314284694282,124.48609694083387,170.12522856957878,196.05963252615788,196.05963252615788,159.77564879561027,224.98747771411175,201.8170658518482,212.84214582976682,208.78068094814552,175.68187430776885,226.90799802507854,256.7951092817609,203.71440602663657,236.8493354753479,244.53425625221163,271.29169628263355,243.9457864168498,223.27342273667512,243.54989841925496,200.55260733721147,190.41296869045328
0.93,125.96209705883899,171.1379824381925,200.2479822683398,192.89523707448373,224.67104686473823,194.7956741845264,224.67104686473823,253.58516495517262,195.20770377157243,182.70050873555303,220.53049583159046,220.53049583159046,202.1648125463628,243.2796862142866,226.3790707324809,249.79918002583116,264.1051871975735,202.1648125463628,201.64756868793617,195.20770377157243,195.20770377157243,202.1648125463628,194.7956741845264,270.26224589706084,227.41983651461615,171.1379824381925,209.2745177174335,270.8178916709274,249.79918002583116,271.2725109404546,228.5473327785961,266.78604271350054,316.52242407738737,307.46409890514826,314.0748599986737,216.71492485353144,234.76788002600708,283.6079686159883,323.62655383883583,346.9384943839358,283.6079686159883,270.26224589706084,273.7644374568714,294.72326674738565,309.0284073518941,410.7539076375266,325.6607962357874,299.18021087320443,272.4686356683346,243.2796862142866,241.38772213880847,257.8459636495313,373.01012538244936,299.18021087320443,410.7539076375266,338.3210417029997,309.0284073518941,266.78604271350054,261.382924552137,223.59635210391832,226.3790707324809,212.05144921368182,268.4546202416094,231.43340615217082,243.2796862142866,234.76788002600708,206.59664326312716,195.0222904574017,179.82651022652541,183.8095661023808,155.86976452715123,126.15545154187396,122.14839154564018,166.8735183538457,194.32080519149912,196.05963252615788,158.00829710940434,220.48377336979206,201.22242978837625,209.67891665666008,204.27816865519603,173.8393553723827,224.79966561797767,255.08793763490416,200.55260733721147,231.3432728579242,236.8493354753479,267.32035081816935,243.54989841925496,223.27342273667512,240.03120478075203,195.13010874000773,183.0473530671442
0.9400000000000001,124.48609694083387,169.1933403798354,199.0925590239552,191.21938009017487,224.28893317200226,193.27466035303507,224.28893317200226,249.43880441757688,195.20770377157243,177.15463286652889,206.59664326312716,211.77375606405695,202.16481254636278,239.08978023627003,226.3790707324809,236.19433422910615,264.1051871975735,201.17011281861932,201.17011281861932,194.7956741845264,195.20770377157243,202.00566058992382,192.89523707448373,270.26224589706084,220.53049583159046,171.1379824381925,202.16481254636278,266.78604271350054,239.64129376144416,271.11086853351156,226.10578691364202,266.78604271350054,315.7693274377831,301.804858907255,302.30479186612183,206.59664326312716,234.7678800260071,281.3222739992266,306.020121877383,340.3678794691189,281.3222739992266,266.78604271350054,273.7644374568714,290.5219447532691,301.804858907255,397.13397873430677,325.6607962357874,299.18021087320443,263.25598156736083,239.08978023627003,236.19433422910615,256.6827889882703,373.01012538244936,294.05105522832696,408.00454625357366,335.4728177879068,308.54708167597227,264.1051871975735,258.7976520087449,222.2828362851385,212.05144921368185,212.05144921368185,261.382924552137,231.43340615217082,239.08978023627003,231.43340615217082,206.59664326312716,194.64357280137725,175.04384955453037,182.70050873555303,155.07698894929987,124.48609694083387,114.65462888993298,166.73535294688924,193.63700368409016,196.05963252615788,153.80268019944512,212.87897087489748,200.55260733721147,202.14647342303178,203.02355035552182,173.8393553723827,223.21962243906893,252.39558376877505,200.46629094700182,226.32646597893392,236.8493354753479,261.69606485820964,239.5221056918873,213.4151960906308,239.5221056918873,191.09816162620763,181.2906170881458
0.9500000000000001,111.40747964374857,169.1933403798354,199.0925590239552,188.84977279862625,222.2828362851385,192.89523707448373,222.2828362851385,237.05607411219054,195.20770377157243,175.04384955453037,201.36905276416798,207.26611187670366,201.36905276416798,236.19433422910615,225.01265163828674,236.19433422910612,264.1051871975735,201.17011281861932,200.2479822683398,192.89523707448373,194.8780801019356,201.17011281861932,192.89523707448373,270.26224589706084,220.53049583159046,171.1379824381925,201.17011281861932,266.78604271350054,239.64129376144416,270.26224589706084,224.67104686473823,266.78604271350054,311.8155700798613,290.5219447532691,295.6146555725493,206.59664326312716,223.69928611964679,270.26224589706084,302.30479186612183,332.5768798827038,277.0024394811623,264.64135830075884,271.77089624373787,281.3222739992266,295.6146555725493,381.97577333343094,323.6265538388358,294.72326674738565,256.6827889882703,235.05317086662686,236.19433422910615,256.6827889882703,370.36474529587133,287.1870699602335,402.9023774441873,335.4728177879068,302.30479186612183,261.9273770812242,257.1057615923652,222.2828362851385,209.2745177174335,212.05144921368182,257.1057615923652,229.36508545768086,234.76788002600708,228.5473327785961,206.59664326312716,193.27466035303507,171.1379824381925,179.82651022652541,150.34664433698984,124.48609694083387,110.93866694132907,164.39359640808507,191.60593003778408,196.05963252615788,148.93165917088095,208.96032808984842,200.12102538616332,200.14799925810382,203.02355035552182,172.03184502390218,221.89236302867516,251.75288036056145,197.54094740109872,223.27342273667512,234.7386552171941,259.36784514408106,235.16079126882482,209.67891665666008,236.8034314588582,190.41296869045325,178.52039784112813
0.96,111.40747964374857,166.26458004321125,199.0925590239552,185.77870557191315,220.53049583159046,192.89523707448373,220.53049583159046,236.19433422910615,195.20770377157243,171.1379824381925,197.38322271290684,204.82391097642147,201.17011281861932,236.19433422910615,224.67104686473823,229.36508545768083,264.1051871975735,201.17011281861932,199.0925590239552,188.71982882241662,194.7956741845264,200.76437537649633,192.89523707448373,270.26224589706084,220.53049583159046,171.1379824381925,201.17011281861932,264.1051871975735,234.76788002600705,266.78604271350054,222.2828362851385,266.78604271350054,309.0284073518941,290.5219447532691,278.94636501429136,202.1648125463628,220.53049583159046,266.78604271350054,302.30479186612183,324.8470992770068,271.2725109404546,264.1051871975735,271.2725109404546,273.7644374568714,290.5219447532691,377.11676084070143,323.62655383883583,289.1879948360549,248.2135273495125,234.76788002600705,234.76788002600705,248.35767759281418,364.6825175805071,283.6079686159883,398.1467533267305,335.4728177879068,299.18021087320443,258.7976520087449,244.91249934252778,220.53049583159049,206.59664326312716,209.2745177174335,249.79918002583122,229.36508545768083,228.0512389785929,227.59329747830543,201.17011281861932,192.89523707448373,171.1379824381925,178.2793688535273,145.35095688735188,121.3313577784067,109.12449412947123,163.04061489978534,190.16994473199634,195.0615901578589,147.12383561872463,203.02355035552182,197.83386901971681,198.41327174483902,202.83688887623472,167.51467995977418,216.50840662099068,249.79131424268854,194.9936758356481,220.03933769770444,232.1827240761327,256.64706503227126,233.61404551512712,201.93633542746528,232.1827240761327,187.94080017135414,176.21817347356213
0.97,111.40747964374857,166.26458004321125,195.20770377157243,185.77870557191315,201.17011281861932,189.23960472725517,219.85217210215785,236.19433422910615,195.20770377157243,171.1379824381925,194.6739930780071,199.9959683435015,201.17011281861932,236.19433422910615,224.47999001837027,226.08664198743642,258.62846296710694,201.17011281861932,192.89523707448373,185.62479573009517,193.27466035303507,200.2479822683398,192.89523707448373,266.78604271350054,206.1625208275666,171.1379824381925,198.7817706037646,261.382924552137,234.7678800260071,266.78604271350054,220.53049583159046,266.6519999377042,305.72289547648217,290.52194475326905,269.98414964237605,201.17011281861932,206.24209680578605,266.78604271350054,302.30479186612183,320.2150422476492,266.78604271350054,261.382924552137,271.1916897369831,266.6519999377042,283.6079686159883,364.33582024148745,323.62655383883583,283.6079686159883,242.59874171922434,231.43340615217082,231.43340615217082,246.1954239432886,353.6812622638748,283.42511304664737,388.9257092400623,331.49127863543737,294.72326674738565,256.6827889882703,239.36553699885715,220.53049583159046,206.24209680578605,206.59664326312716,246.1954239432886,226.3790707324809,224.47999001837027,224.67104686473823,201.17011281861932,192.89523707448373,171.1379824381925,177.15463286652889,143.60332835727277,119.99050964238462,106.76510644774186,163.04061489978534,181.5686791602694,193.99402411249093,146.97074381321616,201.89262122161503,196.05963252615788,196.00973040774295,201.2845509006922,164.20540223974334,216.50840662099068,246.84896506587899,190.21519520892534,216.50840662099068,232.1827240761327,251.75288036056145,230.2755630675257,200.55260733721147,226.90799802507854,184.4952212676259,166.8735183538457
