,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0.77,201.17011281861932,263.3429536568513,257.70968865072973,259.557223973381,259.557223973381,300.09537782136584,291.5961696454878,327.8963591153317,231.46431158885756,274.97204871558904,306.020121877383,257.70968865072973,306.020121877383,282.29621492258843,290.61575831091193,359.84232105566525,327.0142160624819,251.8240571657793,257.70968865072973,251.41610678821834,274.97204871558904,256.0617118349436,327.8963591153317,345.1723159288173,288.09470059343124,272.31995578043086,327.8963591153317,336.40464943424445,378.6454336057108,330.32566823941363,339.44889265167944,407.74943781310435,380.83694235920143,405.24436423405757,386.53109723034976,306.020121877383,376.6067523009026,438.76296787308564,442.0246817123787,417.3651106515259,344.02385352056825,370.83016408078106,341.070664470785,435.49688511870175,478.94807145190896,479.56309760929685,401.5708026912994,360.34880084276085,309.11590767246224,327.0142160624819,352.3274775442038,391.68432321695906,401.5708026912994,467.15714832529636,510.1298352609832,439.80629986406944,398.1467533267305,310.31982437054864,311.82372633115045,267.6421187830949,291.5961696454878,270.42805107941604,345.1723159288173,288.09470059343124,341.070664470785,264.1051871975735,242.77564076785643,251.5927191921373,232.59869223729257,212.48628254502734,179.39331064208594,182.55680881010164,193.27466035303507,242.51367740595663,251.83270532021663,244.36614333698074,284.6334384272763,305.98928149445163,272.28061673222663,278.0783467562067,271.18346466890466,273.85687136864533,335.95195183102345,324.80269196557225,313.42795375415494,390.5728083685417,365.762631259968,340.82629323410265,322.6750351357671,354.1296037547794,289.43341275939133,251.8327053202166,239.96772234190632,325.82478484778864,225.6623906480841,226.271372057797
0.78,201.17011281861932,257.8574914765418,247.19729769293969,258.2639492475251,259.557223973381,288.3748181175957,291.5961696454878,324.74584821229683,225.38738623397882,270.5794034554972,296.71424224779463,248.58532553479154,303.40062544531844,274.97204871558904,282.29621492258843,350.2192051008483,312.8265570919327,247.56743845076676,257.70968865072973,240.4885894477619,270.42805107941604,247.56743845076676,318.0186814813145,334.74759623354475,283.6079686159883,268.1876076933385,322.4502571805787,332.7327549114871,371.00456098491446,324.7458482122969,332.7327549114871,399.5734405619676,378.00544054696775,398.1467533267305,380.8369423592014,303.40062544531844,370.830164080781,420.46340105932086,440.0331111664572,399.5734405619676,339.44889265167944,360.34880084276085,339.44889265167944,430.9578316629287,472.4927083802066,472.88261775928004,398.1467533267305,348.71629610766354,306.020121877383,322.4502571805787,341.39879658742757,386.5310972303497,398.1467533267305,459.5248127529055,494.6810831907136,427.93036619253985,389.1651339816072,306.36409807683617,303.6101851598836,261.382924552137,288.09470059343124,267.8282730770697,341.070664470785,284.95398820922117,339.57620389231647,261.382924552137,235.48332385793708,247.19729769293969,230.32921104565327,209.2745177174335,177.15463286652889,177.4920536626284,193.27466035303507,237.71810227028186,244.5458387166512,237.66816739114103,283.1153858879763,303.5227717698739,268.36221650607683,272.76903539100834,264.1274052916585,268.6756885241688,327.2665925762596,308.50328354162997,304.0889712819973,378.80450526492723,351.2641631453774,326.2573271663299,314.57567873342583,341.1550275109425,284.6334384272763,244.5458387166512,230.9438303429013,313.5197717524966,223.42979025990607,221.07892781739008
0.79,200.2479822683398,249.233071860989,235.33645755312344,257.70968865072973,259.557223973381,283.6079686159883,291.5961696454878,310.31982437054864,225.38738623397882,267.8282730770697,291.5961696454878,240.48858944776188,289.6353469763361,270.42805107941604,274.97204871558904,339.44889265167944,312.4085770936067,240.4885894477619,251.82405716577927,235.33645755312344,265.74334498455175,238.63145972046,311.2388755686942,324.74584821229683,283.6079686159883,261.382924552137,311.2388755686942,329.475410045985,356.7835663700015,312.4085770936067,330.02437326564,389.1651339816072,373.01012538244936,389.1651339816072,378.00544054696775,291.5961696454878,362.25563620736915,420.28892993659525,422.4698189706656,391.8169121240828,334.4334218483431,349.01687790630046,332.7327549114871,422.46981897066564,467.15714832529636,470.1789493868897,389.1651339816072,347.05723553982295,301.6485145669163,312.4085770936067,332.7327549114871,378.00544054696775,389.1651339816072,448.8551083670681,487.48520947673484,421.706507808741,383.3423705025066,300.27185601960036,300.27185601960036,260.7439293495724,283.6079686159883,260.3605322280336,339.44889265167944,283.14885482329834,332.32707863098517,261.382924552137,229.3313592161012,237.1722863632943,226.45212265593761,201.17011281861932,170.0489828855125,170.4573577177675,191.21938009017487,232.56935890748298,237.58670466927907,232.5505676141471,267.41378566370327,293.2803893546793,261.31188289329566,267.12632963390587,261.69606485820964,262.73893025060033,324.80722277215966,292.59129724412963,298.4099453405754,375.74195456805705,342.8937524902915,321.1803665261625,306.4982294932694,331.9247750782896,280.3233424817804,237.43689976132885,223.42979025990607,302.953732452512,223.42979025990607,212.51058807086918
0.8,198.31558797347859,237.1722863632943,227.9153434696726,251.8240571657793,257.70968865072973,272.31995578043086,280.8313816811884,310.3198243705486,222.6077292385417,259.557223973381,288.09470059343124,237.1722863632943,283.6079686159883,270.42805107941604,269.90809547894673,327.8963591153316,312.4085770936067,235.33645755312344,250.8987052712113,232.59869223729254,259.557223973381,235.33645755312344,305.49622259097004,322.4502571805787,283.6079686159883,251.8240571657793,300.27185601960036,324.74584821229683,347.4922169885166,309.45988387191545,324.7458482122969,386.53109723034964,369.6006347807262,380.8369423592014,373.01012538244936,283.6079686159883,360.34880084276085,415.8871267992175,420.28892993659525,380.8369423592014,329.8398064145972,341.070664470785,327.26625693472465,420.28892993659525,461.90414235826245,461.90414235826245,380.8369423592014,341.070664470785,299.56033326523914,311.9908265489951,329.8398064145972,378.00544054696775,389.1651339816072,439.125865956906,479.56309760929685,413.7323824701425,380.8369423592014,291.5961696454878,291.5961696454878,257.70968865072973,281.0214681083999,256.53256235373954,332.2513375770724,282.2962149225883,327.8963591153317,259.557223973381,228.12829075406435,232.59869223729257,221.28127570899267,200.73365970071632,167.12250882262296,164.3767968711139,191.09816162620763,226.56916259203268,229.7338056775966,223.42979025990607,259.36784514408106,275.2648677415432,252.40417838195575,260.5134115721432,255.70975709075245,251.0368639265621,312.9601888853944,289.4334127593913,292.59129724412963,355.38323402139275,340.2121052339922,314.57567873342583,299.5406186521522,324.89590118346337,276.97559464513796,235.715520412274,220.9809752156186,292.59129724412963,222.94002725104855,205.32640259257124
0.81,193.27466035303507,233.0367346878254,214.75310038088375,251.82405716577932,257.70968865072973,270.42805107941604,272.7442906500561,303.40062544531844,222.6077292385417,259.557223973381,276.94227830299695,237.1722863632943,276.1439153087087,270.42805107941604,260.28489808925167,312.4085770936067,312.4085770936067,232.59869223729257,240.99682307444948,228.5473327785961,257.70968865072973,232.59869223729257,300.77245912771514,311.0508878236189,283.6079686159883,238.21112848349657,292.41506126185675,324.74584821229683,341.070664470785,303.40062544531844,312.4085770936067,378.9964661812494,361.04219552080014,378.45848083692505,370.830164080781,278.1532877764759,346.5819150942596,402.90237744418727,418.2467572157832,378.9964661812494,325.2499299567823,339.44889265167944,318.4040358899461,411.45317524229256,454.06266653827004,459.26044279675483,378.00544054696775,339.44889265167944,296.71424224779463,306.020121877383,324.74584821229683,374.7584856900306,386.53109723034976,423.1359088939101,470.1789493868897,402.90237744418727,380.8369423592014,288.09470059343124,291.5961696454878,257.70968865072973,270.73075583157834,247.19729769293969,327.8963591153317,275.9224808516464,320.4409886159291,259.557223973381,224.10206936688354,230.32921104565327,214.75310038088375,199.2774267430567,165.5987522743569,158.7239060044157,190.52259956017392,218.01042284053273,220.98097521561863,218.68233349680213,251.9469999325644,262.0752886372607,244.50643540395498,259.36784514408106,237.1445106476191,242.69400124951898,303.87947056797367,284.6334384272763,284.6334384272763,348.25654132213623,331.1769519335539,313.8296574968997,297.0280112930928,313.6115897508382,268.9891605422607,231.5924071571532,217.44460334051652,278.9398857991529,220.98097521561863,200.61625460360108
0.8200000000000001,192.09082572201544,226.45212265593761,212.05144921368182,247.19729769293969,254.8845855379534,269.18015763828976,269.18015763828976,295.17882046710247,222.6077292385417,257.70968865072973,272.31995578043086,237.1722863632943,272.31995578043086,267.8282730770697,259.557223973381,302.46199461760295,308.25596717382905,226.45212265593761,236.29108853441227,224.5534891353476,249.6032126188162,230.32921104565327,296.71424224779463,308.2440646929794,283.6079686159883,232.93297922953766,283.6079686159883,322.4502571805787,339.44889265167944,303.40062544531844,303.40062544531844,363.3824025591831,353.9823107128336,375.6076892679988,362.6023335463888,269.6481176787121,341.070664470785,395.1084295494595,402.90237744418727,378.00544054696775,324.74584821229683,329.15959985985427,310.31982437054864,402.90237744418727,441.47146767184495,455.65515596238953,371.9637439576485,336.59790704070537,291.5961696454878,301.8988161209737,312.4085770936067,350.2192051008483,383.7979028921984,385.1676020028523,457.52990511625944,389.1651339816072,378.00544054696775,285.94106924425853,289.9154645005006,257.70968865072973,261.382924552137,242.14034873449674,326.3841138818749,267.8282730770697,309.6710301244443,259.557223973381,220.9152727085409,228.5473327785961,209.80019425105922,196.9492359197349,163.87541321774722,156.5191418115274,188.71982882241662,211.72401267803326,216.25501159442314,209.4094459441057,240.951931123242,261.4802637325849,237.43689976132887,251.83270532021658,231.81230918694752,237.61394192527,301.8967221673231,283.09025584703545,283.09025584703545,336.93643590007,323.595464053408,306.4982294932694,276.3831887998981,302.09833453146643,264.06621347727946,227.3540056750644,209.67891665666008,272.28061673222663,219.28351671556953,195.8201023577661
0.8300000000000001,190.98180704662445,220.78338887335968,206.59664326312716,247.19729769293969,251.8240571657793,267.8282730770697,259.557223973381,291.5961696454878,220.78338887335968,251.2688460290384,270.42805107941604,235.33645755312344,270.42805107941604,267.8282730770697,259.557223973381,300.27185601960036,303.0251731142322,225.38738623397882,235.33645755312344,215.05461480550738,242.8859180244078,226.45212265593761,274.42676899924817,303.40062544531844,283.6079686159883,222.3888083947198,281.53136683407524,317.6333270726829,332.44390451083825,299.84494236698356,303.0251731142322,350.40736038144746,350.2192051008483,369.5724004922183,353.9823107128336,267.8282730770697,341.070664470785,380.8369423592014,397.3871723824126,370.9391621458644,324.4703772884906,324.74584821229683,306.020121877383,398.38453453260325,439.48876404072644,453.07261391760653,360.34880084276085,332.9260125179479,291.5961696454878,291.5961696454878,310.31982437054864,330.4460225730172,380.8369423592014,347.72420709448653,453.07261391760653,389.1651339816072,370.092446500748,283.6079686159883,288.09470059343124,251.8240571657793,257.70968865072973,237.1722863632943,321.87222556763106,261.5190376844088,303.1395440970145,259.557223973381,220.78338887335968,228.54733277859611,206.06482357711533,194.7956741845264,162.78130282482888,154.28790902864162,187.68134881942117,209.5711283716383,209.67891665666008,208.78068094814552,240.951931123242,261.02104309553545,233.75404792123962,247.85349835194438,228.12432999525106,237.39512988794175,297.0280112930928,278.1493391233659,274.4698592828081,330.3316606007544,312.59638684284846,303.87947056797367,271.81040870508855,292.59129724412963,261.69606485820964,223.54142027931493,203.02355035552182,261.41667849251417,213.61179362083942,193.99402411249093
0.84,188.71982882241662,216.20036961907803,203.2284519183863,247.19729769293969,243.66504961455985,259.99539211228245,257.70968865072973,288.09470059343124,207.2393331321607,237.96819910356652,268.45221979763284,233.69379836362495,268.45221979763284,264.1051871975735,251.82405716577927,291.5961696454878,292.8245070700415,225.38738623397882,232.5986922372926,210.38529031593288,235.33645755312347,225.38738623397882,253.23660872216743,296.71424224779463,283.6079686159883,220.78338887335968,274.97204871558904,312.4085770936067,324.74584821229683,296.71424224779463,296.71424224779463,340.09760137932165,345.8682862467271,360.34880084276085,353.9823107128336,260.2678880694673,330.6689671640553,380.8369423592014,389.16513398160726,360.34880084276085,318.7893902985779,322.4502571805787,303.40062544531844,390.22584523859746,427.67086915222086,445.541354005931,353.9823107128336,332.7327549114871,291.5961696454878,288.93505316592484,306.020121877383,291.5961696454878,380.8369423592014,337.2821435873392,442.79918136912596,386.53109723034976,356.5503603610754,283.6079686159883,283.6079686159883,247.19729769293969,248.30771996642125,237.1722863632943,312.4085770936067,254.17830975975954,296.71424224779463,258.15309712816605,220.78338887335968,225.38738623397882,201.6210363423657,193.27466035303507,160.35060252761056,150.34664433698984,182.73964028363648,201.14563366160598,207.29178218026306,205.32640259257136,215.06486050206223,253.23457326947377,233.15379578405606,240.951931123242,227.3540056750644,231.32817215875434,292.59129724412963,274.4698592828081,272.28061673222663,314.7372367088384,300.1687704919171,297.0280112930928,264.06621347727946,290.19130503572853,259.36784514408106,223.4297902599061,201.75028269230745,250.21037597358693,210.62280712806316,191.40282267315354
0.85,175.04384955453037,204.42603108532407,202.1648125463628,243.66504961455985,240.4885894477619,251.8240571657793,257.70968865072973,283.6079686159883,206.59664326312716,236.43795483922594,265.2501336670967,231.06204984195386,258.8182098443205,264.1051871975735,243.66504961455985,286.97301759907054,286.3000078024541,224.27552343580402,229.61645973883043,205.4886855839361,232.59869223729254,222.6077292385417,235.3428487128936,291.5961696454878,283.6079686159883,213.672439914003,248.5604541452916,310.31982437054864,315.54342708105247,283.6079686159883,273.1544496611199,332.1309832434688,341.070664470785,348.20044943203595,353.9823107128336,251.8240571657793,324.74584821229683,366.637618785573,380.8369423592014,360.34880084276085,312.4085770936067,315.54342708105247,300.27185601960036,380.8369423592014,420.28892993659525,442.799181369126,349.3603999618856,330.32566823941363,290.1955820246652,278.3057112657255,304.9723233045572,288.09470059343124,380.8369423592014,336.59790704070537,440.0331111664572,385.1075585125627,349.3603999618856,282.29621492258843,279.7467212942117,243.66504961455985,242.3944655478407,236.43795483922594,306.020121877383,251.8240571657793,288.09470059343124,251.8240571657793,215.72734185929323,219.27581675024075,201.17011281861932,192.93232075971187,158.54189668353825,147.83544315909697,179.82651022652541,192.62146686093718,203.02355035552182,203.02355035552182,192.34738968663544,246.60071786949135,230.67330458156903,237.00655492406517,223.42979025990607,226.02597280435074,284.6334384272763,272.28061673222663,266.64381529455795,303.96644589272853,297.0280112930928,292.59129724412963,260.76477697255825,278.1493391233659,255.3373751933595,217.44460334051655,200.55260733721147,226.6773596642723,208.78068094814552,184.0331356717275
0.86,158.4721186706757,200.20176533856443,201.17011281861932,237.1722863632943,237.1722863632943,246.92894936313263,251.8240571657793,275.704465336289,206.41937003445662,225.27619995416134,259.557223973381,225.49385987617472,251.8240571657793,259.557223973381,243.66504961455985,274.97204871558904,274.97204871558904,222.6077292385417,225.27619995416134,201.17011281861932,230.25793591497097,220.78338887335968,211.65598374698914,291.5961696454878,283.55549846825227,198.92068363037808,222.53475562393444,310.31982437054864,312.4085770936067,282.29621492258843,261.30989652898677,324.74584821229683,339.3348532272405,336.59790704070537,353.8317864883542,247.19729769293969,324.168807258627,359.7417414462032,360.0941412375638,360.34880084276085,310.31982437054864,305.7901912430718,296.71424224779463,373.5096568989012,388.518933637641,440.03311116645716,345.1723159288173,327.8963591153317,287.9152313143336,272.31995578043086,300.27185601960036,284.0566418137326,380.8369423592014,332.7327549114871,435.49688511870175,378.00544054696775,341.070664470785,275.88446356620415,275.9224808516464,240.48858944776188,235.33645755312344,228.46352437368978,303.40062544531844,241.15946027227966,282.29621492258843,247.19729769293969,214.75310038088375,212.321614330402,201.17011281861932,191.21938009017487,158.54189668353825,145.59940551452638,179.37337293995125,187.94080017135414,201.34819816708185,201.51573338592584,187.89183761098744,244.5458387166512,227.33756613553433,230.7516594349748,223.20791206137204,217.29129095172945,277.9145902277204,268.36221650607683,264.06621347727946,300.0431401239642,292.46498186474014,289.43341275939133,259.36784514408106,259.11768865648577,251.8327053202166,213.99507459280713,200.55260733721144,213.61179362083942,203.02355035552182,179.1493866579452
0.87,145.35095688735188,193.50337694969738,201.17011281861932,235.33645755312347,237.1722863632943,237.1722863632943,240.48858944776188,274.97204871558904,202.16481254636284,222.6077292385417,258.30089995397816,225.38738623397882,235.3364575531234,259.557223973381,243.66504961455985,269.84953029358223,274.97204871558904,220.78338887335968,220.78338887335968,200.6629410159656,225.72810188900564,220.78338887335968,199.0925590239552,285.62699800583766,268.6602020378205,192.89523707448373,220.78338887335968,306.020121877383,308.0644275465746,275.9224808516464,259.557223973381,315.7785191350622,333.96960359283696,332.7327549114871,345.1723159288173,241.91799652282097,303.40062544531844,341.070664470785,341.070664470785,360.34880084276085,307.396026675196,277.96207575434784,291.5961696454878,364.6825175805071,353.4606757382603,435.4968851187018,341.070664470785,327.8963591153317,283.6079686159883,264.1051871975735,291.99139032980537,282.29621492258843,378.9115211268825,331.09593597447713,430.9578316629287,370.830164080781,341.070664470785,274.97204871558904,274.97204871558904,236.16258051770035,232.59869223729257,226.45212265593761,297.8526786547725,240.48858944776188,275.9224808516464,243.66504961455985,212.6322833898999,209.2745177174335,200.2479822683398,191.21938009017487,158.54189668353825,143.0639429179834,177.15463286652889,187.94080017135414,200.80719640277,200.87540405202043,185.115597810283,238.10878157841267,226.0264133250045,227.3540056750644,220.9809752156186,199.7773399445216,272.28061673222663,264.06621347727946,260.1128754526022,283.58407427271254,286.16943021355314,289.43341275939133,259.36784514408106,251.8603841933292,249.1268445817915,209.67891665666008,200.18576267882054,210.93743728519746,201.88431086738265,170.6026513288557
0.88,143.60332835727277,188.71982882241662,201.17011281861932,232.14479599896472,235.3364575531234,231.3022572105097,237.1722863632943,272.31995578043086,201.17011281861932,201.84650863348492,255.8262865755456,225.38738623397882,234.46037265205754,257.70968865072973,243.66504961455985,264.1051871975735,274.97204871558904,212.05144921368182,220.78338887335968,200.2479822683398,222.02394032168345,213.88857200737914,199.0925590239552,283.6079686159883,259.557223973381,192.89523707448373,220.78338887335968,302.7748715601748,296.71424224779463,274.97204871558904,259.557223973381,295.69062772733326,329.5482893197074,329.5482893197074,340.55169748867127,237.1722863632943,283.1882074341003,324.74584821229683,341.070664470785,360.34880084276085,299.1334196126225,274.97204871558904,288.09470059343124,353.9823107128336,343.3408204801332,426.6328809909446,341.070664470785,324.28673000595325,282.29621492258843,261.382924552137,282.29621492258843,275.9224808516464,378.00544054696775,327.8963591153317,426.6328809909446,363.8157742329579,336.59790704070537,274.97204871558904,274.1233789763384,232.14479599896472,230.32921104565327,225.38738623397882,291.5961696454878,240.48858944776188,273.5179694720137,242.6485823611845,212.05144921368182,205.71027711977428,200.2479822683398,190.0228861449496,156.89966957104053,138.74204462110077,156.50058817483097,185.901721447807,200.5526073372115,200.0131298984013,180.59322913814418,237.43689976132885,222.72222119691662,225.21587057044852,219.84933621558594,190.0388571183683,247.85349835194438,262.5898270838404,256.9566004004444,276.2713479582013,276.9719055743874,284.6334384272763,251.8327053202166,243.96934541124986,247.85349835194438,208.78068094814552,196.05963252615788,200.5526073372115,200.5526073372115,166.26025380119603
0.89,143.60332835727277,185.77870557191315,201.17011281861932,226.7664041743364,232.59869223729257,206.59664326312716,237.1722863632943,270.42805107941604,201.17011281861932,192.98773574236725,235.40989070553024,225.38738623397882,220.78338887335968,257.70968865072973,243.66504961455985,264.1051871975735,272.42603949783717,209.3855949772834,214.75310038088375,200.2479822683398,206.8148355011493,212.05144921368182,195.20770377157243,282.29621492258843,251.8240571657793,188.74061985861016,220.78338887335968,291.5961696454878,291.5961696454878,274.97204871558904,251.8240571657793,288.09470059343124,322.54208082184743,324.74584821229683,336.7119464651443,235.33645755312344,252.05948242517726,306.67732728951074,341.070664470785,353.9823107128336,291.5961696454878,274.97204871558904,283.78743789508593,345.92934930462195,336.59790704070537,422.4698189706656,339.44889265167944,313.19228959046814,282.29621492258843,257.70968865072973,270.9027776331428,274.97204871558904,378.00544054696775,327.8963591153317,422.4698189706656,353.9823107128336,332.7327549114871,272.31995578043086,272.31995578043086,228.5473327785961,228.61860790927838,222.6077292385417,288.09470059343124,240.48858944776188,259.557223973381,240.48858944776188,212.05144921368182,201.17011281861932,200.2479822683398,189.2396047272552,156.79744636197438,133.24335072979105,150.50119715296682,178.52039784112813,200.55260733721144,199.18436514857945,176.21817347356213,237.08881748310296,213.61179362083942,220.9809752156186,217.44460334051652,181.04445726193543,238.98203412755734,261.9660598310631,251.8327053202166,259.4609739326462,268.36221650607683,283.3217332340716,247.85349835194438,233.1537957840561,244.5458387166512,201.59950099534785,193.6939871430409,196.05963252615788,200.0131298984013,157.9962568417336
0.9,138.74204462110077,179.82651022652541,201.17011281861932,222.6077292385417,230.32921104565327,203.9375448330685,235.3364575531234,267.8282730770697,200.6168344884516,188.92773918435205,228.91075048847955,222.6077292385417,206.59664326312716,257.70968865072973,237.1722863632943,264.1051871975735,264.1051871975735,206.59664326312716,213.13210968056256,199.0925590239552,200.2479822683398,209.2745177174335,195.20770377157243,274.97204871558904,245.07794884591175,185.77870557191315,220.78338887335968,283.6079686159883,283.6079686159883,274.97204871558904,245.07794884591175,276.3621330010021,317.6333270726829,319.5600991158412,334.2788157631744,230.32921104565327,249.04800148207548,303.40062544531844,337.73830128509496,353.9823107128336,291.5961696454878,272.31995578043086,282.8209163999484,326.38796270999615,327.8963591153317,420.28892993659525,336.59790704070537,310.31982437054864,282.29621492258843,254.17830975975943,259.557223973381,272.31995578043086,375.0082514482567,319.5600991158412,420.28892993659525,348.0721922534415,323.36849359326595,270.42805107941604,268.86818427800824,227.49972771726684,228.54733277859611,220.78338887335968,282.8209163999484,240.48858944776188,254.17830975975943,237.1722863632943,212.05144921368182,199.0925590239552,199.0925590239552,188.71982882241662,155.86976452715123,132.8891725892938,133.73665174425417,173.8393553723827,200.0131298984013,196.30119544123124,166.8735183538457,235.40856176026168,209.13997523155132,217.44460334051652,212.0529056490093,178.63874856950238,236.40407215189595,261.69606485820964,228.98451809590793,247.85349835194438,259.2827190085566,278.1493391233659,247.85349835194438,226.3390366588762,244.5458387166512,200.95040275214666,190.41296869045325,193.77981185545048,195.46080710517847,154.3523255121862
0.91,132.32878202490224,175.04384955453037,200.2479822683398,202.0156075872013,228.54733277859606,202.1648125463628,234.679393877324,261.1090694653236,195.20770377157243,188.71982882241662,225.38738623397882,222.6077292385417,206.59664326312716,256.29713709434156,235.33645755312347,257.70968865072973,264.1051871975735,206.59664326312716,209.2745177174335,199.0925590239552,199.09255902395518,206.59664326312716,194.79567418452643,272.31995578043086,239.69267670748962,182.01074909338638,214.75310038088378,281.34015481194706,260.94475641323555,274.33554641115103,240.48858944776185,267.8282730770697,317.6333270726829,312.4085770936067,327.8963591153317,226.29241219264378,235.33645755312347,283.6079686159883,324.74584821229683,353.41784487103575,288.09470059343124,272.31995578043086,282.29621492258843,306.020121877383,323.03884313878945,417.85777193562865,332.7327549114871,305.6271974125733,275.9224808516464,251.82405716577927,255.18671482086003,263.4229927139446,373.01012538244936,310.31982437054864,417.85777193562865,345.1723159288173,316.37938707770456,270.42805107941604,264.1051871975735,226.45212265593761,228.54733277859606,214.75310038088378,274.97204871558904,240.48858944776188,247.19729769293969,237.1722863632943,209.2745177174335,199.0925590239552,192.30624700284784,188.71982882241662,155.86976452715123,128.24515030123536,126.57849185779787,173.8393553723827,198.47180183852691,196.05963252615788,164.13858764753903,231.03226645122965,203.02355035552182,217.44460334051652,209.4633400866166,178.52039784112813,232.2548269296607,259.36784514408106,216.52472900779398,240.951931123242,257.67382177545466,274.4698592828081,247.85349835194438,223.42979025990607,244.5458387166512,200.55260733721147,190.41296869045325,193.63700368409013,193.90833920967475,149.78670852184368
0.92,126.05942255341144,171.606686492153,200.2479822683398,194.8780801019356,226.45212265593761,195.20770377157243,226.45212265593761,258.07919571525997,195.20770377157243,185.77870557191315,222.6077292385417,222.6077292385417,206.59664326312716,251.8240571657793,232.59869223729257,257.70968865072973,264.1051871975735,206.59664326312716,206.59664326312716,195.20770377157243,199.0925590239552,202.69663223237447,194.7956741845264,272.31995578043086,235.55675701034392,175.04384955453037,212.375647353746,272.85037436746245,252.5303329439733,272.31995578043086,235.33645755312344,267.8282730770697,317.6333270726829,310.31982437054864,324.74584821229683,225.38738623397882,235.33645755312344,283.6079686159883,324.74584821229683,350.2192051008483,284.1463764532814,272.31995578043086,275.0861005719159,303.9245247317313,312.4085770936067,417.85777193562865,330.61451864006244,303.40062544531844,274.97204871558904,247.19729769293969,247.19729769293969,259.557223973381,373.01012538244936,303.4006254453185,413.7323824701425,341.070664470785,312.4085770936067,270.42805107941604,264.1051871975735,225.38738623397882,226.45212265593761,212.0514492136818,272.31995578043086,235.33645755312344,244.0889193839654,235.33645755312344,206.9179881976439,195.98467482204893,185.77870557191315,185.77870557191315,155.86976452715123,126.77314284694282,124.48609694083387,170.12522856957878,196.05963252615788,196.05963252615788,159.77564879561027,225.86538445132172,201.8170658518482,212.88146533580854,208.78068094814552,175.68187430776885,227.3540056750644,257.82245829913,203.71440602663657,237.43689976132887,245.42026270907894,272.28061673222663,244.94275787288632,223.42979025990607,244.5458387166512,200.55260733721147,190.41296869045328,191.09816162620763,190.4951918427438,146.28183068842785
0.93,125.96209705883899,171.1379824381925,200.2479822683398,192.89523707448373,225.38738623397882,194.7956741845264,225.38738623397882,255.06115448250193,195.20770377157243,182.70050873555303,220.78338887335968,220.78338887335968,202.1648125463628,243.66504961455985,226.45212265593761,251.82405716577927,264.1051871975735,202.1648125463628,201.64756868793617,195.20770377157243,195.20770377157243,202.1648125463628,194.7956741845264,270.42805107941604,227.45782351481364,171.1379824381925,209.2745177174335,271.46859866497414,251.82405716577932,272.31995578043086,228.5473327785961,267.8282730770697,317.6333270726829,308.08397907410244,314.91645708356316,216.8540160265045,235.33645755312344,283.6079686159883,324.74584821229683,348.0721922534415,283.6079686159883,270.42805107941604,274.97204871558904,296.71424224779463,310.31982437054864,410.7539076375266,327.8963591153317,300.27185601960036,273.59296038930677,243.66504961455985,242.01329032782485,258.72583307818786,373.01012538244936,300.27185601960036,410.7539076375266,339.44889265167944,310.31982437054864,267.8282730770697,261.382924552137,224.13654058603208,226.45212265593761,212.05144921368182,269.0761665181959,232.59869223729257,243.66504961455985,235.33645755312344,206.59664326312716,195.0222904574017,179.82651022652541,183.8095661023808,155.86976452715123,126.15545154187396,122.14839154564018,166.8735183538457,194.32080519149912,196.05963252615788,158.00829710940434,221.09505284239242,201.22242978837625,209.67891665666008,204.27816865519603,173.8393553723827,225.6273840833108,255.6887790368631,200.55260733721147,231.9046848825338,237.43689976132887,268.36221650607683,244.5458387166512,223.42979025990607,240.951931123242,195.13010874000773,183.0473530671442,190.41296869045325,187.94080017135414,140.63156785420392
