,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
0.77,203.8061459600293,261.12868157285914,255.5751765528189,257.8651369108727,257.8651369108727,299.2235019482384,290.45081541387407,328.6404648032853,231.0207966122466,273.29445945498526,306.28288951408103,255.5751765528189,306.28288951408103,281.4441461388449,289.8240022990891,364.1063965593267,327.6684472366617,250.27651192656964,255.5751765528189,249.93169249705764,273.29445945498526,254.0915504574691,328.6404648032853,347.2800487557672,288.212197146785,269.886545106752,328.6404648032853,337.11473506505416,383.53572067758904,331.9922454227278,341.5568441466111,411.9933054017765,385.1714883964413,409.53917347734665,389.8475038177091,306.28288951408103,381.6660874932161,445.50555446863063,450.3215472173531,421.73410358783116,346.58673936474577,375.0909246716077,344.8039437878336,442.6986020093288,495.69149614584825,496.9119708335351,405.54194162176685,364.57980156127,309.8274161857319,327.6684472366617,356.7295856384807,395.97181682387,405.54194162176685,481.26439137479406,522.4119831354612,446.4022198375743,402.5147571260308,311.2058432247073,313.35587778376316,264.03633590983713,290.45081541387407,265.9944697033413,347.2800487557672,288.212197146785,344.8039437878336,261.827554361772,242.43887606068526,250.08942820908055,232.06944492411125,212.2907001051426,177.72089080766844,180.93933601106565,196.56802487688995,242.6278052787,252.7387140293476,244.4993403830681,285.35691643005833,307.1959767003269,269.886545106752,278.47831986822115,268.27172521959716,272.5412362983662,337.9140386799061,323.52116526047985,310.9770219333488,394.0377885688528,369.32746057816945,342.2103625783623,323.0260213507395,359.68554665756056,287.87642706901016,252.7387140293476,239.84270332221,325.87651848766814,224.49641955130468,332.80993066244787,355.132356697366,315.50313336382544,337.44019707219485,300.01365187044456
0.78,203.8061459600293,255.75837338146317,246.53483757678785,256.26216466023504,257.8651369108727,288.3912866081521,290.45081541387407,325.16897349391536,223.3542529784466,266.3058357356141,295.69470183371953,247.65733988172238,302.63510226715783,273.29445945498526,281.4441461388449,355.1117015224028,314.579529683313,246.83417152477034,255.5751765528189,240.01852592331463,265.9944697033413,246.83417152477034,319.2058882549348,337.34664104284445,284.306365228287,264.61130417318077,321.15851994899526,335.5422682840873,375.430007564208,325.16897349391536,335.5422682840873,403.7760839992541,382.5747756403677,402.5147571260308,385.1714883964413,302.63510226715783,375.0909246716077,427.34755864330066,446.5971470916925,403.7760839992541,341.5568441466111,364.57980156127,341.5568441466111,438.4751471059236,490.4118924720396,490.58319168733436,402.5147571260308,352.6900360316045,306.28288951408103,321.15851994899526,345.00203218526826,389.8475038177091,402.5147571260308,474.8834178698313,512.1852963232108,436.06320787418576,394.0121131982369,306.67672581093103,302.92692524691165,259.3315801156547,288.212197146785,264.15258757026163,344.8039437878336,285.4781148038364,341.6822537870105,259.3315801156547,234.82859697174385,246.53483757678785,229.6310966222925,208.03529202968363,172.56574886200318,174.5033651083363,195.24612294614423,237.8974190268717,244.6996597121501,238.2784493342869,282.27910469495123,302.8041184100123,264.1193312240561,269.989937837278,262.27183230749637,264.58070833467167,329.1055659422653,307.9521128340912,304.0698690046638,383.529755274927,357.0172120324018,326.84523272404726,315.69617157006576,342.6666461163988,285.35691643005833,244.6996597121501,230.25643173659975,311.3545539042861,222.20706559715143,318.75027564534645,343.8662318385901,309.6498096933095,329.6554882509094,296.9772311742742
0.79,203.5075088661028,248.18117429069179,234.6253938820921,255.5751765528189,257.8651369108727,284.306365228287,290.45081541387407,311.2058432247073,223.3542529784466,264.15258757026163,290.45081541387407,240.01852592331463,289.19718918430414,265.9944697033413,273.29445945498526,341.5568441466111,314.19200233450715,240.01852592331463,250.27651192656964,234.6253938820921,262.8505689735074,238.42079360779235,312.5197532330192,325.16897349391536,284.306365228287,259.3315801156547,312.5197532330192,330.8191222059229,361.28942689359104,314.19200233450715,331.67725833483803,394.0121131982369,379.32946082911184,394.0121131982369,382.5747756403677,290.45081541387407,366.20625315768933,427.1362749009687,429.7773216801184,396.0749591199559,336.2705686879035,353.1743691297641,335.5422682840873,429.7773216801184,481.26439137479406,485.2887467506549,394.0121131982369,350.1219336697676,300.5039889126011,314.19200233450715,335.5422682840873,382.5747756403677,394.0121131982369,458.47899134098543,504.6556698155733,428.852955307416,387.22893518179905,298.82954270544946,298.82954270544946,258.818324993981,284.306365228287,258.51037192097675,341.5568441466111,283.30458854698225,334.5579935131154,259.3315801156547,228.8992750475817,237.1654325027392,225.8191257630122,204.11049148228915,168.36400805337325,168.7873255271249,191.57767207920185,231.92936969031743,237.6555238151527,231.9029015898701,264.74513873044316,292.43384427282433,259.31042768113895,263.58006954176653,259.9261935549346,260.9465380363865,324.1117019875854,291.5864928209976,297.6893272459426,381.1996918718655,347.32112440242616,319.1887200443947,308.6037121536149,334.4030888777014,280.15765465170557,237.6555238151527,222.20706559715143,303.820195091737,222.20706559715143,302.4107552433998,340.04310541752955,304.04605101995145,325.37534013208705,288.72251598385776
0.8,201.11125603971914,237.1654325027392,227.3302685010793,250.27651192656964,255.5751765528189,269.886545106752,279.81420880207287,311.2058432247072,221.68429704508029,257.8651369108727,288.212197146785,237.1654325027392,284.306365228287,265.9944697033413,265.6260932767253,328.6404648032852,314.19200233450715,234.6253938820921,249.52817705661323,232.06944492411122,257.8651369108727,234.6253938820921,305.55333206469635,321.15851994899526,284.306365228287,250.27651192656964,298.82954270544946,325.16897349391536,350.7777532653061,310.221252482582,325.16897349391536,389.847503817709,373.7279962297307,385.1714883964413,379.32946082911184,284.306365228287,364.57980156127,420.2399121182738,427.1362749009687,385.1714883964413,331.32188929883927,344.8039437878336,327.94616654141123,427.1362749009687,477.17817739574963,477.17817739574963,385.1714883964413,344.80394378783353,298.20257453110344,313.59477051254714,331.32188929883927,382.5747756403677,394.0121131982369,445.8174380752197,496.9119708335351,418.2152585381509,385.1714883964413,290.45081541387407,290.45081541387407,255.5751765528189,280.38641892392644,254.51544362756897,334.83226371181536,281.44414613884487,328.51682869934973,257.8651369108727,227.82324305799247,232.06944492411125,217.64011160326487,203.746418541244,165.71522951125144,162.2921618804441,190.02739766281024,227.10083102482025,228.94957434932587,222.20706559715143,257.51534702643454,274.3026635950607,253.2693989931887,258.8142172822782,254.45819358352986,251.73752592148222,314.27767968677546,287.8764270690101,291.5864928209976,360.8529430560675,341.60929411208156,315.69617157006576,299.2144352022906,324.53895879901336,276.84509633804015,235.28898085468794,219.00258462148437,291.5864928209976,221.56616940201795,291.5864928209975,336.62218203779213,300.60052252809555,322.88435337104323,286.07871935893434
0.81,196.56802487688995,232.4783967573881,213.0493184498424,250.27651192656964,255.5751765528189,265.9944697033413,270.43181140246924,302.63510226715783,221.68429704508029,257.8651369108727,277.00169183618755,237.1654325027392,274.59840932440255,265.9944697033413,258.4991237030165,314.19200233450715,314.19200233450715,232.06944492411125,240.55638150939689,228.3242723817376,255.5751765528189,232.06944492411125,299.4384322353227,312.25099891313715,284.306365228287,238.15978303611345,291.28983724104916,325.16897349391536,344.8039437878336,302.63510226715783,314.19200233450715,383.4836251049934,365.1712385054224,382.9902496813394,375.0909246716077,278.00653269036,349.10790215673904,406.7191800367753,423.01682460940896,383.4836251049934,325.7244121034144,341.5568441466111,319.3756823152878,415.7573377096024,463.2592997025873,474.62844458917374,382.5747756403677,341.5568441466111,295.69470183371953,306.28288951408103,325.16897349391536,380.46532101305127,389.8475038177091,430.61767335242126,485.2887467506549,406.7191800367753,385.1714883964413,288.212197146785,290.45081541387407,255.5751765528189,266.61720176788685,246.53483757678785,328.6404648032853,276.155510064253,321.2383219990613,257.8651369108727,223.01417327963935,229.6310966222925,213.0493184498424,201.75491695599084,164.86207054326863,158.38049012404582,189.85005575141383,214.15488929056903,219.00258462148437,215.25139180589505,252.8448510221158,260.29722791182616,244.37314892446295,257.51534702643454,235.66762772836225,242.52127550859962,303.67562177432035,285.35691643005833,285.35691643005833,353.1284017788161,333.2770443348997,312.62872430619956,295.82530641040626,311.73208587522333,265.0420854452873,230.90972605781838,213.23151875134727,279.15670523889617,219.00258462148437,275.32750748509216,333.84012956100975,299.5752184202478,321.25163636533307,279.0521581964427
0.8200000000000001,193.4852665300118,225.8191257630122,211.87161339732373,246.53483757678785,253.03181753221915,265.110366279463,265.110366279463,294.12153590776575,221.68429704508029,255.5751765528189,269.886545106752,237.1654325027392,269.886545106752,264.15258757026163,257.8651369108727,301.4934343986452,308.8428254436066,225.8191257630122,235.94621396482856,222.85326619843667,248.4805082386743,229.6310966222925,295.69470183371953,308.6346209374422,284.306365228287,232.2281311973882,284.306365228287,321.15851994899526,341.5568441466111,302.63510226715783,302.63510226715783,367.1673381919372,358.70413251184345,381.0170245309648,366.5019716297656,265.4419050634173,344.8039437878336,399.42365408311474,406.7191800367753,382.5747756403677,325.16897349391536,330.3833907253953,311.2058432247073,406.7191800367753,449.28699162689173,469.07873997938367,377.29496347350977,337.1974964745787,290.45081541387407,300.8084336775377,314.19200233450715,355.1117015224028,387.60301641550046,389.7686132933748,471.9645863764744,394.0121131982369,382.5747756403677,286.3373978259059,289.3762786456713,255.5751765528189,259.3315801156547,241.76655657808226,326.9741489747877,264.15258757026163,311.505378616841,257.8651369108727,218.17605814896513,228.3242723817376,208.33241642318086,200.1252531816244,163.32701390801387,156.73997708737863,187.6338433658526,210.68778494203502,213.23151875134727,208.49511531220278,240.6932731305101,259.7568918066792,237.6555238151527,252.7387140293476,231.28947844509742,237.6555238151527,301.448358816685,282.1595534773243,282.1595534773243,338.4035956252511,323.98608932276574,308.6037121536149,276.1793975348321,301.94094767477213,262.2451582855072,228.3242723817376,209.08978323606908,269.886545106752,216.23247300381846,257.51534702643454,328.15662788126633,296.7967218709401,315.5008680627696,275.66522098883974
0.8300000000000001,191.24880549109233,217.17618384072128,205.91213884620123,246.53483757678785,250.27651192656964,264.15258757026163,257.8651369108727,290.45081541387407,217.17618384072128,249.82751100459572,265.9944697033413,234.6253938820921,265.9944697033413,264.15258757026163,257.8651369108727,298.82954270544946,302.17843511975275,223.3542529784466,234.6253938820921,213.25566171938624,242.6343604362984,225.8191257630122,272.4184606847878,302.63510226715783,284.306365228287,221.1433234605571,280.80950980989377,319.0360941945817,335.11626554072404,298.4533618008418,302.17843511975275,355.2913230718748,355.1117015224028,373.8295898983669,358.70413251184345,264.15258757026163,344.8039437878336,385.1714883964413,401.7419813653017,375.3028514794828,324.68771906852487,325.16897349391536,306.28288951408103,402.7249782715679,446.12932168180873,461.093748295619,364.57980156127,335.62502969361185,290.45081541387407,290.45081541387407,311.2058432247073,332.1697465657957,385.1714883964413,351.12752371626,461.093748295619,394.0121131982369,374.27316760648137,284.306365228287,288.212197146785,250.27651192656964,255.5751765528189,237.1654325027392,320.9038288584656,259.45637882796046,302.44892192429694,257.8651369108727,217.17618384072128,228.3242723817376,205.73895275876615,197.7186567136171,160.70210150930978,153.29802065217388,183.41223359419058,208.85191606652253,209.08978323606908,207.1075568231816,240.6932731305101,259.32650543304635,233.06795489423632,247.7327734900211,228.3242723817376,235.83577763795736,295.82530641040626,278.5847341458624,273.5736162062161,332.21022738626044,310.6922247597807,303.67562177432035,269.19447944082833,291.5864928209976,259.9261935549346,222.32153329485902,204.1976967275364,259.63689197151456,212.16286343984987,252.90875575822548,321.77710852498586,288.9897100612203,307.7443976417684,274.4044776520629
0.84,187.6338433658526,214.03976614365337,204.36045808511705,246.53483757678785,243.3801233363294,258.2170832800204,255.5751765528189,288.212197146785,206.42169561023704,237.85017492367734,264.5946392822008,233.09182450730364,264.5946392822008,261.827554361772,250.27651192656964,290.45081541387407,291.70934815463704,223.3542529784466,232.06944492411125,209.56982057673972,234.6253938820921,223.3542529784466,251.5481914368695,295.69470183371953,284.306365228287,217.17618384072128,273.29445945498526,314.19200233450715,325.16897349391536,295.69470183371953,295.69470183371953,342.8556840031002,348.3293601086289,364.57980156127,358.70413251184345,258.07612767640023,331.7403958456836,385.1714883964413,394.0121131982369,364.57980156127,319.545476375641,321.15851994899526,302.63510226715783,394.8372515669245,435.85647022575114,456.4245394480592,358.70413251184345,335.5422682840873,290.45081541387407,288.7494655308864,306.28288951408103,290.45081541387407,385.1714883964413,338.2437399158665,451.7699250439989,389.8475038177091,361.00144849993467,284.306365228287,284.306365228287,246.53483757678785,247.43283942073552,237.1654325027392,314.19200233450715,252.39597777706942,295.69470183371953,256.1247670387518,217.17618384072128,223.3542529784466,203.87045363424835,195.51928127395442,159.6029226599443,150.73360579710143,180.64428891242244,204.1976967275364,206.90645478536845,205.3616407657945,214.7171266813487,253.55491432796194,232.4824716459375,240.6932731305101,227.6178972709741,230.64356911213682,291.5864928209976,273.5736162062161,269.886545106752,313.22574190412394,300.0617174002617,295.82530641040626,262.2451582855072,288.7668428494872,257.51534702643454,222.20706559715143,204.1976967275364,249.75039951807383,209.8273224849765,238.87062354129569,315.5494625333231,288.61831403004123,297.5299743553322,270.85618194247473
0.85,173.71524885641912,205.06974169173247,203.87045363424835,243.3801233363294,240.01852592331463,250.27651192656964,255.5751765528189,284.306365228287,205.91213884620123,236.14941705448038,262.2241845884189,230.50686513383653,256.9491527676512,261.827554361772,243.3801233363294,287.23573916716055,286.64986437938586,222.68627060510008,229.10836692607054,205.40171754321304,232.06944492411125,221.68429704508029,235.12703747128808,290.45081541387407,284.306365228287,212.57823642883494,247.5179564904736,311.2058432247073,317.09845745055196,284.306365228287,270.37446355432775,334.65476256874746,344.8039437878336,351.97904041574867,358.70413251184345,250.27651192656964,325.16897349391536,370.8864754274727,385.1714883964413,364.57980156127,314.19200233450715,317.09845745055196,298.82954270544946,385.1714883964413,427.1362749009687,451.7699250439989,353.7278926705181,331.9922454227278,289.5553681070385,276.8211057260079,304.8237746153118,288.212197146785,385.1714883964413,337.1974964745787,446.5971470916925,388.67849996239215,353.7278926705181,281.4441461388449,279.3286917090082,243.3801233363294,242.03548437112352,236.14941705448038,306.28288951408103,250.27651192656964,288.212197146785,250.27651192656964,213.67946218039356,216.1444674930016,203.8061459600293,194.47951084581084,158.1948154580153,149.78225075034106,178.25700827696534,194.46437882057714,204.1976967275364,203.9761809367537,194.37993029134077,246.48046338779133,230.23102899889503,237.06388807503652,222.30212880637816,224.3211545064918,285.35691643005833,269.886545106752,263.36966204863654,305.1869142522737,295.82530641040626,291.5864928209976,258.9618549435346,278.5847341458624,254.7792147758834,213.23151875134727,204.1976967275364,226.79313124956445,207.1075568231816,229.62821538205787,315.0878274673885,288.3389251506109,289.2168173279384,270.06960220360594
0.86,158.0993607527382,203.42405210847843,203.8061459600293,237.1654325027392,237.1654325027392,246.27418511064897,250.27651192656964,274.10942812337123,205.83047143772313,223.28745474111196,257.8651369108727,223.60074025690315,250.27651192656964,257.8651369108727,243.3801233363294,273.29445945498526,273.29445945498526,221.68429704508029,223.28745474111196,203.8061459600293,229.5788236526703,217.17618384072128,211.55156700680078,290.45081541387407,284.19187646470937,201.27688474076496,221.50397251690597,311.2058432247073,314.19200233450715,281.4441461388449,259.2729223874634,325.16897349391536,341.38247023972986,337.1974964745787,358.56043527226586,246.53483757678785,324.61044828314715,363.88781144905005,364.344774799293,364.57980156127,311.2058432247073,305.98475564173583,295.69470183371953,379.6539923102374,393.424807103472,446.5971470916925,347.2800487557672,328.6404648032853,288.0559638700451,269.886545106752,298.82954270544946,284.69694842013683,385.1714883964413,335.5422682840873,442.6986020093288,382.5747756403677,344.8039437878336,276.0410680398823,276.155510064253,240.01852592331463,234.6253938820921,228.2240665169886,302.63510226715783,240.67015708866197,281.4441461388449,246.53483757678785,213.0493184498424,211.98938390257558,203.8061459600293,191.57767207920185,158.1948154580153,147.52241650068214,176.98789931482966,183.4760674742323,204.1976967275364,203.6358988288427,183.4760674742323,244.6996597121501,226.64786710541622,230.0628630488313,222.07888635812478,213.18877253888738,278.23680658429805,264.1193312240561,262.2451582855072,299.89226096066756,291.4380901909181,287.87642706901016,257.51534702643454,257.3242817065511,252.7387140293476,212.2697289709996,203.6358988288427,212.16286343984987,204.1976967275364,219.32303271905107,309.41935473428015,286.96254300199405,281.90420341157903,269.5949250826883
0.87,147.2713238062756,196.96736421461546,203.8061459600293,234.6253938820921,237.1654325027392,237.1654325027392,240.01852592331463,273.29445945498526,203.87045363424835,221.68429704508029,256.3079638673961,223.3542529784466,234.6253938820921,257.8651369108727,243.3801233363294,266.7328684616823,273.29445945498526,217.17618384072128,217.17618384072128,203.64189555836973,224.14301226950758,217.17618384072128,201.4210899254934,286.0639895916111,264.7419898528471,196.56802487688995,217.17618384072128,306.28288951408103,308.8138056166174,276.155510064253,257.8651369108727,315.6845477506369,336.07194130504456,335.5422682840873,347.2800487557672,241.53124475917127,302.63510226715783,344.8039437878336,344.8039437878336,364.57980156127,307.8582347014814,277.8478736081224,290.45081541387407,368.2762824622232,358.1414935348403,442.6986020093288,344.8039437878336,328.6404648032853,284.306365228287,261.827554361772,291.6097477255576,281.4441461388449,383.4057237223113,333.12825273836285,438.4751471059236,375.0909246716077,344.8039437878336,273.29445945498526,273.29445945498526,235.7684112613833,232.06944492411125,225.8191257630122,296.6978509126731,240.01852592331463,276.155510064253,243.3801233363294,212.11883363847463,208.03529202968363,203.5075088661028,191.57767207920185,157.96712714946344,143.59293898816895,172.93358886021628,183.4760674742323,203.9761809367537,203.6358988288427,182.97138797528856,238.10856055634125,224.04655447252696,227.4422750808089,219.00258462148437,202.3402074820843,269.886545106752,262.2451582855072,258.2868179155546,283.1827096221992,286.1631598345229,287.87642706901016,257.51534702643454,250.55260086303568,249.33467446260556,209.08978323606908,202.48317902797993,210.07316890127893,204.04706598980417,207.99955870898097,305.19364193561256,282.2597659621682,279.06337637365664,269.1380064733417
0.88,141.58696417562845,187.6338433658526,203.8061459600293,231.5817752637475,234.6253938820921,230.87098971055167,237.1654325027392,269.886545106752,203.8061459600293,203.84987517849825,253.87960387241912,223.3542529784466,233.80749021553822,255.5751765528189,243.3801233363294,261.827554361772,273.29445945498526,211.87161339732373,217.17618384072128,203.5075088661028,220.2417008196854,212.67245283303643,201.4210899254934,284.306365228287,257.8651369108727,196.14501625905132,217.17618384072128,301.87399035481616,295.69470183371953,273.29445945498526,257.8651369108727,294.6459245497504,330.9196756245062,330.9196756245062,343.7648719026424,237.1654325027392,283.39045511966555,325.16897349391536,344.8039437878336,364.57980156127,297.82639362649587,273.29445945498526,288.212197146785,358.70413251184345,345.44862328083724,435.0295196320124,344.8039437878336,324.3668827849313,281.4441461388449,259.3315801156547,281.4441461388449,276.155510064253,382.5747756403677,328.6404648032853,435.0295196320124,367.53698628203256,337.1974964745787,273.29445945498526,272.20392686355063,231.5817752637475,229.6310966222925,223.3542529784466,290.45081541387407,240.01852592331463,270.9584627344592,242.3044121641647,211.87161339732373,205.50380180381066,203.5075088661028,189.60855444562648,157.48810749430248,142.42878932928383,156.73997708737863,182.1948510796782,203.8672906622222,201.94072265110333,178.03788510457278,237.09706526172013,220.7208975051054,224.07023649688293,216.5344215007106,189.2844059130877,247.7327734900211,261.36026010468174,255.98682446736672,275.80131365334705,276.9811764051756,285.35691643005833,252.7387140293476,243.7507598467145,247.7327734900211,207.1075568231816,199.65254272131375,204.01792139995442,203.6358988288427,203.29686359329483,302.7283355087681,281.6227804663011,273.2565450804398,266.18718502683146
0.89,141.58696417562845,182.7206858585784,203.8061459600293,226.19489775582102,232.06944492411125,205.91213884620123,237.1654325027392,265.9944697033413,203.8061459600293,196.70018070167922,234.72699542691797,223.3542529784466,217.17618384072128,255.5751765528189,243.3801233363294,261.827554361772,270.02286168068133,208.1887448843892,213.0493184498424,203.5075088661028,206.15051782824608,211.87161339732373,199.87192049662227,281.4441461388449,250.27651192656964,187.6819743183501,217.17618384072128,290.45081541387407,290.45081541387407,273.29445945498526,250.27651192656964,288.212197146785,321.318938090792,325.16897349391536,337.37187038146,234.6253938820921,250.48845851161957,306.87791473147746,344.8039437878336,358.70413251184345,290.45081541387407,273.29445945498526,284.4625985050269,348.45479667076256,337.1974964745787,429.7773216801184,341.5568441466111,314.91861611351834,281.4441461388449,255.5751765528189,266.6124567607613,273.29445945498526,382.5747756403677,328.6404648032853,429.7773216801184,358.70413251184345,335.5422682840873,269.886545106752,269.886545106752,228.3242723817376,228.37654535135977,221.68429704508029,288.212197146785,240.01852592331463,257.8651369108727,240.01852592331463,211.87161339732373,203.8061459600293,203.5075088661028,188.83711717828973,156.73997708737863,140.9716245506996,153.9844626033058,174.98982518913235,203.6358988288427,201.62589537556943,174.87828460652298,235.28898085468796,212.16286343984987,219.00258462148437,213.23151875134727,179.4672337645661,239.24361801956536,260.71772584267455,252.7387140293476,257.6117808875745,264.1193312240561,282.6391579202344,247.7327734900211,232.4824716459375,244.6996597121501,204.1976967275364,197.4503208827634,199.65254272131375,201.94072265110333,197.52719609787,299.61623058456166,281.1088240189961,269.17064351686645,263.19861038496305
0.9,136.7855976436742,178.25700827696534,203.8061459600293,221.68429704508029,229.6310966222925,204.6871277190295,234.6253938820921,264.15258757026163,203.6269637036734,188.11515289082746,228.31925342745177,221.68429704508029,205.91213884620123,255.5751765528189,237.1654325027392,261.827554361772,261.827554361772,205.91213884620123,212.34269541833118,201.4210899254934,203.5075088661028,208.03529202968363,199.87192049662227,273.29445945498526,244.64200903251276,182.7206858585784,217.17618384072128,284.306365228287,284.306365228287,273.29445945498526,244.64200903251276,273.719307921093,319.0360941945817,319.8850644963471,336.2043595602839,229.6310966222925,248.03150731670053,302.63510226715783,338.94123554339166,358.70413251184345,290.45081541387407,269.886545106752,282.5890337746217,326.5753826858615,328.6404648032853,427.1362749009687,337.1974964745787,311.2058432247073,281.4441461388449,252.3959777770693,257.8651369108727,269.886545106752,380.62758675361414,319.8850644963471,427.1362749009687,351.6521793926909,322.76270136696326,265.9944697033413,264.8893404234935,227.07169907237488,228.3242723817376,217.17618384072128,282.5890337746217,240.01852592331463,252.3959777770693,237.1654325027392,211.87161339732373,201.4210899254934,201.4210899254934,187.6338433658526,156.73997708737863,140.39663625144203,152.65506116870282,171.917829969895,201.94072265110333,199.65254272131375,165.49372598596312,234.80674341878546,207.63325214463399,213.23151875134727,211.87161339732373,176.75845005727462,236.23559803887383,259.9261935549346,229.32518630905483,247.7327734900211,257.65420658611816,278.5847341458624,247.7327734900211,226.02756068347782,244.6996597121501,204.1976967275364,189.81627633971928,197.4223662590883,198.73375619910524,186.75173256852122,297.20584015923333,276.23857691320336,262.75396266099176,259.66079745360474
0.91,136.49518915225184,173.71524885641912,203.5075088661028,203.86080748311548,228.3242723817376,203.87045363424835,234.0119661321767,259.1116136349374,199.87192049662227,187.6338433658526,223.3542529784466,221.68429704508029,205.91213884620123,254.30349704251904,234.6253938820921,255.5751765528189,261.827554361772,205.91213884620123,208.03529202968363,201.4210899254934,201.4210899254934,205.91213884620123,197.81596030728215,269.886545106752,239.3337835023765,180.40287046424555,213.0493184498424,280.65085072765606,258.979633746507,272.4765600114092,240.01852592331463,264.15258757026163,319.0360941945817,314.19200233450715,328.6404648032853,225.44939484532733,234.6253938820921,284.306365228287,325.16897349391536,358.1652678634273,288.212197146785,269.886545106752,281.4441461388449,306.28288951408103,323.69708246207523,422.2321674110168,335.5422682840873,305.7357214270425,276.155510064253,250.27651192656964,253.40549519857137,261.23319174413706,379.32946082911184,311.2058432247073,422.2321674110168,347.2800487557672,317.8735121481638,265.9944697033413,261.827554361772,225.8191257630122,228.3242723817376,213.0493184498424,273.29445945498526,240.01852592331463,246.53483757678785,237.1654325027392,208.03529202968363,201.4210899254934,193.7079615618591,187.6338433658526,156.73997708737863,138.80188063970712,150.2680359776025,171.917829969895,201.2554155112098,199.65254272131375,163.22276520511258,230.73386545418796,204.70703996667075,213.23151875134727,208.61404889697607,174.98982518913235,231.72625020486356,257.51534702643454,212.97504147658788,240.6932731305101,256.1395486069072,273.5736162062161,247.7327734900211,222.20706559715143,244.6996597121501,203.9761809367537,189.81627633971928,194.17597111261009,196.6432314239335,176.71105306441464,295.9748041720527,275.92666700463997,258.03035204632414,258.0832659189213
0.92,136.49518915225184,170.57014664166311,203.5075088661028,198.22715234515016,225.8191257630122,199.87192049662227,225.8191257630122,256.0331686244296,199.87192049662227,182.7206858585784,221.68429704508029,221.68429704508029,205.91213884620123,250.27651192656964,232.06944492411125,255.5751765528189,261.827554361772,205.91213884620123,205.91213884620123,199.87192049662227,201.4210899254934,204.11545585968267,197.81596030728215,269.886545106752,234.93019851656973,172.70368886133306,212.01293800362595,270.5681279763986,250.91235168171949,269.886545106752,234.6253938820921,264.15258757026163,319.0360941945817,311.2058432247073,325.16897349391536,223.3542529784466,234.6253938820921,284.306365228287,325.16897349391536,355.1117015224028,284.7750650585067,269.886545106752,273.63778552809737,303.3646597165424,314.19200233450715,422.2321674110168,332.4182481660909,302.63510226715783,273.29445945498526,246.53483757678785,246.53483757678785,257.8651369108727,379.32946082911184,302.63510226715783,418.2152585381509,344.8039437878336,314.19200233450715,265.9944697033413,261.827554361772,223.3542529784466,225.8191257630122,211.87161339732373,269.886545106752,234.6253938820921,243.75868904518438,234.6253938820921,206.1669172282191,200.18175438239646,182.7206858585784,182.72264967482957,156.73997708737863,137.52666901545535,148.25264659090908,167.30778585841733,199.65254272131375,199.65254272131375,158.65121224608444,224.6262243843022,204.1976967275364,212.2404285681378,207.1075568231816,173.85481314643158,226.91307670025165,256.1600840570791,204.5468799390138,237.6555238151527,245.66434623021368,269.886545106752,245.06363336549458,222.20706559715143,244.6996597121501,203.70395525042488,189.81627633971928,190.02739766281024,189.8416108984902,165.81676601393545,293.5627353860319,275.4304631225499,256.69429735761975,256.6130043344616
0.93,136.49518915225184,170.1412690669237,203.5075088661028,196.56802487688995,223.3542529784466,197.81596030728215,223.3542529784466,253.19077747100664,199.87192049662227,181.08051115496565,217.17618384072128,217.17618384072128,203.87045363424835,243.3801233363294,225.8191257630122,250.27651192656964,261.827554361772,203.87045363424835,203.83701364365444,199.87192049662227,199.87192049662227,203.87045363424835,197.81596030728215,265.9944697033413,227.02159614000036,170.1412690669237,208.03529202968363,268.1351111752171,250.27651192656964,269.886545106752,228.3242723817376,264.15258757026163,319.0360941945817,308.64590729518153,316.5171664273429,214.7891271411923,234.6253938820921,284.306365228287,325.16897349391536,351.6521793926909,284.306365228287,265.9944697033413,273.29445945498526,295.69470183371953,311.2058432247073,415.1241873909098,328.6404648032853,298.82954270544946,271.5223439939039,243.3801233363294,241.63209268156166,256.83465474974844,379.32946082911184,298.82954270544946,415.1241873909098,341.5568441466111,311.2058432247073,264.15258757026163,259.3315801156547,222.60277280843172,225.8191257630122,211.87161339732373,265.0366909941398,232.06944492411125,243.3801233363294,234.6253938820921,205.91213884620123,198.94673841141918,178.25700827696534,182.13698273654362,155.80844782608696,136.58937647090193,148.25264659090908,165.49372598596312,197.7578217431897,199.65254272131375,157.4336685942637,218.25389157925642,204.06906943384618,209.08978323606908,205.35661399356948,171.917829969895,223.96920235028335,255.88558118256748,204.1976967275364,231.22427517544224,237.6555238151527,264.1193312240561,244.6996597121501,222.20706559715143,240.6932731305101,198.64896331331227,181.1387553129149,189.81627633971928,183.4760674742323,156.1648469577881,288.9897100612203,274.4044776520629,248.85963825197612,253.87589609472144
