,month_no,node,cat,year,month,hour,flow_sum,value
3138,2016.09,ZAMZ,off,2016,9,23,438,21386.739999999998
3139,2016.09,ZIM,off,2016,9,23,-2653,-115223.1
3140,2016.09,BOT,off,2016,9,23,-40,-1585.5
3141,2016.09,MOZ,off,2016,9,23,1559,67413.83
3142,2016.09,NAM,off,2016,9,23,233,8953.56
3143,2016.09,RSA,off,2016,9,23,-2789,-121253.88000000002
3144,2016.09,ZAMC,off,2016,9,23,1278,56075.399999999994
3145,2016.09,ZAMZ,off,2016,9,23,227,10545.850000000002
3146,2016.09,ZIM,off,2016,9,23,-468,-20149.260000000002
3147,2016.1,BOT,off,2016,10,0,-1449,-53988.020000000004
3148,2016.1,MOZ,off,2016,10,0,1669,62586.82999999998
3149,2016.1,NAM,off,2016,10,0,1586,59471.619999999995
3150,2016.1,RSA,off,2016,10,0,-2458,-92119.59
3151,2016.1,ZAMC,off,2016,10,0,1198,44745.81
3152,2016.1,ZAMZ,off,2016,10,0,452,16682.75
3153,2016.1,ZIM,off,2016,10,0,-998,-37379.399999999994
3154,2016.1,BOT,off,2016,10,0,-119,-4298.45
3155,2016.1,MOZ,off,2016,10,0,759,27608.23
3156,2016.1,MOZ,standard,2016,10,0,112,4325.44
3157,2016.1,NAM,off,2016,10,0,697,25550.2
3158,2016.1,NAM,standard,2016,10,0,24,926.8799999999999
3159,2016.1,RSA,off,2016,10,0,-1563,-56453.64
3160,2016.1,RSA,standard,2016,10,0,-224,-8650.88
3161,2016.1,ZAMC,off,2016,10,0,190,6953.4
3162,2016.1,ZAMC,standard,2016,10,0,88,3398.56
3163,2016.1,ZAMZ,off,2016,10,0,180,6228.900000000001
3164,2016.1,ZIM,off,2016,10,0,-144,-5588.639999999999
3165,2016.1,BOT,off,2016,10,1,-1524,-56451.07
3166,2016.1,MOZ,off,2016,10,1,1682,62919.560000000005
3167,2016.1,NAM,off,2016,10,1,1576,58908.58
3168,2016.1,RSA,off,2016,10,1,-2589,-96903.93000000001
3169,2016.1,ZAMC,off,2016,10,1,1256,46726.920000000006
3170,2016.1,ZAMZ,off,2016,10,1,451,16566.78
3171,2016.1,ZIM,off,2016,10,1,-852,-31766.84
3172,2016.1,BOT,off,2016,10,1,-140,-5090.3
3173,2016.1,MOZ,off,2016,10,1,849,30815.899999999998
3174,2016.1,MOZ,standard,2016,10,1,136,5242.8
3175,2016.1,NAM,off,2016,10,1,748,27442.54
3176,2016.1,NAM,standard,2016,10,1,32,1233.6
3177,2016.1,RSA,off,2016,10,1,-1724,-62167.03999999999
3178,2016.1,RSA,standard,2016,10,1,-246,-9483.3
3179,2016.1,ZAMC,off,2016,10,1,225,8167.4
3180,2016.1,ZAMC,standard,2016,10,1,104,4009.2
3181,2016.1,ZAMZ,off,2016,10,1,180,6179.4
3182,2016.1,ZIM,off,2016,10,1,-138,-5347.9
3183,2016.1,ZIM,standard,2016,10,1,-26,-1002.2999999999993
3184,2016.1,BOT,off,2016,10,2,-1549,-57310.85999999998
3185,2016.1,MOZ,off,2016,10,2,1726,64513.34
3186,2016.1,NAM,off,2016,10,2,1586,59236.159999999996
3187,2016.1,RSA,off,2016,10,2,-2734,-102265.47000000002
3188,2016.1,ZAMC,off,2016,10,2,1260,46826.630000000005
3189,2016.1,ZAMZ,off,2016,10,2,480,17656.729999999996
3190,2016.1,ZIM,off,2016,10,2,-769,-28656.53
3191,2016.1,BOT,off,2016,10,2,-144,-5217.51
3192,2016.1,MOZ,off,2016,10,2,882,32026.83
3193,2016.1,MOZ,standard,2016,10,2,126,4856.04
3194,2016.1,NAM,off,2016,10,2,769,28233.71
3195,2016.1,NAM,standard,2016,10,2,35,1348.8999999999999
3196,2016.1,RSA,off,2016,10,2,-1788,-64538.939999999995
3197,2016.1,RSA,standard,2016,10,2,-252,-9712.08
3198,2016.1,ZAMC,off,2016,10,2,231,8363.41
3199,2016.1,ZAMC,standard,2016,10,2,91,3507.14
3200,2016.1,ZAMZ,off,2016,10,2,180,6168.6
3201,2016.1,ZIM,off,2016,10,2,-130,-5036.099999999999
3202,2016.1,BOT,off,2016,10,3,-1474,-54696.80999999999
3203,2016.1,MOZ,off,2016,10,3,1669,62507.09000000001
3204,2016.1,NAM,off,2016,10,3,1586,59349.54
3205,2016.1,RSA,off,2016,10,3,-2651,-99408.31
3206,2016.1,ZAMC,off,2016,10,3,1166,43505.310000000005
3207,2016.1,ZAMZ,off,2016,10,3,434,15958.859999999999
3208,2016.1,ZIM,off,2016,10,3,-730,-27215.68
3209,2016.1,BOT,off,2016,10,3,-143,-5164.22
3210,2016.1,MOZ,off,2016,10,3,877,31852.42
3211,2016.1,MOZ,standard,2016,10,3,127,4898.39
3212,2016.1,NAM,off,2016,10,3,744,27264.2
3213,2016.1,NAM,standard,2016,10,3,43,1658.51
3214,2016.1,RSA,off,2016,10,3,-1697,-61212.33000000001
3215,2016.1,RSA,standard,2016,10,3,-254,-9796.78
3216,2016.1,ZAMC,off,2016,10,3,197,7222.8099999999995
3217,2016.1,ZAMC,standard,2016,10,3,84,3239.88
3218,2016.1,ZAMZ,off,2016,10,3,194,6704.6
3219,2016.1,ZIM,off,2016,10,3,-172,-6667.48
3220,2016.1,BOT,off,2016,10,4,-1067,-39754.659999999996
3221,2016.1,MOZ,off,2016,10,4,1695,63866.999999999985
3222,2016.1,NAM,off,2016,10,4,1536,57888.88
3223,2016.1,RSA,off,2016,10,4,-2591,-97535.5
3224,2016.1,ZAMC,off,2016,10,4,1007,37718.54
3225,2016.1,ZAMZ,off,2016,10,4,312,11649.079999999998
3226,2016.1,ZIM,off,2016,10,4,-892,-33833.34
3227,2016.1,BOT,off,2016,10,4,-127,-4552.040000000001
3228,2016.1,MOZ,off,2016,10,4,794,29224.920000000002
3229,2016.1,MOZ,standard,2016,10,4,124,4783.92
3230,2016.1,NAM,off,2016,10,4,744,27374.2
3231,2016.1,NAM,standard,2016,10,4,54,2083.3199999999997
3232,2016.1,RSA,off,2016,10,4,-1566,-57151.54
3233,2016.1,RSA,standard,2016,10,4,-248,-9567.84
3234,2016.1,ZAMC,off,2016,10,4,161,6056.160000000001
3235,2016.1,ZAMC,standard,2016,10,4,70,2700.6
3236,2016.1,ZAMZ,off,2016,10,4,216,7656.379999999999
3237,2016.1,ZIM,off,2016,10,4,-222,-8608.08
3238,2016.1,BOT,off,2016,10,5,-225,-9047.75
3239,2016.1,BOT,standard,2016,10,5,-70,-3764.4
3240,2016.1,MOZ,off,2016,10,5,801,32289.66
3241,2016.1,MOZ,standard,2016,10,5,54,2865.92
3242,2016.1,NAM,off,2016,10,5,1048,41620.62
3243,2016.1,NAM,standard,2016,10,5,178,9963.98
3244,2016.1,RSA,off,2016,10,5,-1434,-57196.44
3245,2016.1,RSA,standard,2016,10,5,-347,-19041.190000000002
3246,2016.1,ZAMC,off,2016,10,5,510,20427.530000000006
3247,2016.1,ZAMC,standard,2016,10,5,65,3608.49
3248,2016.1,ZAMZ,off,2016,10,5,320,13241.0
3249,2016.1,ZAMZ,standard,2016,10,5,120,6367.200000000001
3250,2016.1,ZIM,off,2016,10,5,-1020,-41334.62
3251,2016.1,BOT,off,2016,10,5,-270,-10522.7
3252,2016.1,MOZ,off,2016,10,5,444,17079.46
3253,2016.1,MOZ,standard,2016,10,5,146,5913.0
3254,2016.1,NAM,off,2016,10,5,548,21206.019999999997
3255,2016.1,NAM,standard,2016,10,5,99,4009.5
3256,2016.1,RSA,off,2016,10,5,-924,-35566.25
3257,2016.1,RSA,standard,2016,10,5,-224,-9072.0
3258,2016.1,ZAMC,off,2016,10,5,50,1948.37
3259,2016.1,ZAMC,standard,2016,10,5,47,1903.5
3260,2016.1,ZAMZ,off,2016,10,5,170,6554.94
3261,2016.1,ZIM,off,2016,10,5,-18,-699.8399999999999
3262,2016.1,ZIM,standard,2016,10,5,-68,-2754.0
3263,2016.1,BOT,morning,2016,10,6,-175,-13029.9
3264,2016.1,BOT,standard,2016,10,6,-165,-12273.899999999998
3265,2016.1,MOZ,morning,2016,10,6,253,19023.54
3266,2016.1,MOZ,standard,2016,10,6,2089,159138.12000000002
3267,2016.1,RSA,morning,2016,10,6,-50,-3713.0000000000005
3268,2016.1,RSA,standard,2016,10,6,-404,-31546.46
3269,2016.1,ZAMC,morning,2016,10,6,158,11850.84
3270,2016.1,ZAMC,standard,2016,10,6,1146,88254.25999999998
3271,2016.1,ZAMZ,morning,2016,10,6,270,20202.6
3272,2016.1,ZAMZ,standard,2016,10,6,1282,96678.05000000002
3273,2016.1,ZIM,morning,2016,10,6,-456,-34334.08
3274,2016.1,ZIM,standard,2016,10,6,-3948,-300250.07
3275,2016.1,BOT,off,2016,10,6,-195,-7605.7
3276,2016.1,MOZ,off,2016,10,6,718,25078.68
3277,2016.1,NAM,off,2016,10,6,194,7277.259999999999
3278,2016.1,RSA,off,2016,10,6,-844,-29989.770000000004
3279,2016.1,ZAMC,off,2016,10,6,334,10545.900000000001
3280,2016.1,ZAMZ,off,2016,10,6,534,20505.370000000003
3281,2016.1,ZIM,off,2016,10,6,-741,-25811.739999999998
3282,2016.1,BOT,morning,2016,10,7,-486,-43480.75
3283,2016.1,BOT,standard,2016,10,7,-85,-6680.25
3284,2016.1,MOZ,morning,2016,10,7,968,92998.89
3285,2016.1,MOZ,standard,2016,10,7,181,14054.33
3286,2016.1,NAM,standard,2016,10,7,14,1192.38
3287,2016.1,RSA,morning,2016,10,7,-259,-26845.07
3288,2016.1,RSA,standard,2016,10,7,-54,-3589.58
3289,2016.1,ZAMC,morning,2016,10,7,596,59001.159999999996
3290,2016.1,ZAMC,standard,2016,10,7,112,8270.8
3291,2016.1,ZAMZ,morning,2016,10,7,976,90658.75
3292,2016.1,ZAMZ,standard,2016,10,7,140,11271.4
3293,2016.1,ZIM,morning,2016,10,7,-1795,-172332.98
3294,2016.1,ZIM,standard,2016,10,7,-308,-24519.08
3295,2016.1,BOT,off,2016,10,7,-25,-1050.5
3296,2016.1,BOT,standard,2016,10,7,-95,-6409.050000000001
3297,2016.1,MOZ,off,2016,10,7,659,23536.160000000003
3298,2016.1,MOZ,standard,2016,10,7,449,31241.860000000004
3299,2016.1,NAM,off,2016,10,7,122,4568.78
3300,2016.1,RSA,off,2016,10,7,-793,-28694.21
3301,2016.1,RSA,standard,2016,10,7,-422,-29936.340000000004
3302,2016.1,ZAMC,off,2016,10,7,220,6613.240000000002
3303,2016.1,ZAMC,standard,2016,10,7,216,15206.600000000002
3304,2016.1,ZAMZ,off,2016,10,7,410,15710.069999999998
3305,2016.1,ZAMZ,standard,2016,10,7,408,28234.329999999998
3306,2016.1,ZIM,off,2016,10,7,-593,-20683.539999999997
3307,2016.1,ZIM,standard,2016,10,7,-556,-38337.4
3308,2016.1,BOT,morning,2016,10,8,-349,-30945.41
3309,2016.1,BOT,standard,2016,10,8,-105,-8242.3
3310,2016.1,MOZ,morning,2016,10,8,655,63228.33
3311,2016.1,MOZ,standard,2016,10,8,316,23884.23
3312,2016.1,NAM,standard,2016,10,8,11,948.31
3313,2016.1,RSA,morning,2016,10,8,-151,-16241.84
3314,2016.1,RSA,standard,2016,10,8,-100,-7281.44
3315,2016.1,ZAMC,morning,2016,10,8,484,47784.2
3316,2016.1,ZAMC,standard,2016,10,8,207,15690.469999999998
3317,2016.1,ZAMZ,morning,2016,10,8,619,57849.600000000006
3318,2016.1,ZAMZ,standard,2016,10,8,158,12335.59
3319,2016.1,ZIM,morning,2016,10,8,-1258,-121674.88000000002
3320,2016.1,ZIM,standard,2016,10,8,-487,-37334.85999999999
3321,2016.1,BOT,standard,2016,10,8,-50,-3695.8999999999996
3322,2016.1,MOZ,off,2016,10,8,755,27758.48
3323,2016.1,MOZ,standard,2016,10,8,377,28362.61
3324,2016.1,NAM,off,2016,10,8,222,8500.78
3325,2016.1,RSA,off,2016,10,8,-941,-35068.87
3326,2016.1,RSA,standard,2016,10,8,-326,-24537.68
3327,2016.1,ZAMC,off,2016,10,8,220,7073.299999999999
3328,2016.1,ZAMC,standard,2016,10,8,223,16785.550000000003
3329,2016.1,ZAMZ,off,2016,10,8,425,16289.99
3330,2016.1,ZAMZ,standard,2016,10,8,355,26249.350000000002
3331,2016.1,ZIM,off,2016,10,8,-681,-24553.68
3332,2016.1,ZIM,standard,2016,10,8,-579,-43163.93
3333,2016.1,BOT,morning,2016,10,9,-380,-33502.5
3334,2016.1,BOT,standard,2016,10,9,-30,-2544.9
3335,2016.1,MOZ,morning,2016,10,9,722,69181.81
3336,2016.1,MOZ,standard,2016,10,9,265,20504.440000000002
3337,2016.1,NAM,standard,2016,10,9,15,1272.45
3338,2016.1,RSA,morning,2016,10,9,-187,-19307.55
3339,2016.1,RSA,standard,2016,10,9,-60,-4506.6
3340,2016.1,ZAMC,morning,2016,10,9,477,45556.18
3341,2016.1,ZAMC,standard,2016,10,9,212,16273.95
3342,2016.1,ZAMZ,morning,2016,10,9,776,72932.84
3343,2016.1,ZAMZ,standard,2016,10,9,50,4241.5
3344,2016.1,ZIM,morning,2016,10,9,-1408,-134860.78
3345,2016.1,ZIM,standard,2016,10,9,-452,-35240.84
3346,2016.1,BOT,standard,2016,10,9,-40,-2989.6000000000004
3347,2016.1,MOZ,off,2016,10,9,445,16412.649999999998
3348,2016.1,MOZ,standard,2016,10,9,333,25410.449999999997
3349,2016.1,NAM,off,2016,10,9,280,10732.2
3350,2016.1,RSA,off,2016,10,9,-552,-21292.219999999998
3351,2016.1,RSA,standard,2016,10,9,-244,-18741.14
3352,2016.1,ZAMC,off,2016,10,9,144,4733.599999999999
3353,2016.1,ZAMC,standard,2016,10,9,213,16268.19
3354,2016.1,ZAMZ,off,2016,10,9,88,3416.5199999999995
3355,2016.1,ZAMZ,standard,2016,10,9,340,25664.8
3356,2016.1,ZIM,off,2016,10,9,-405,-14002.749999999998
3357,2016.1,ZIM,standard,2016,10,9,-602,-45612.7
3358,2016.1,BOT,morning,2016,10,10,-105,-7863.85
3359,2016.1,BOT,standard,2016,10,10,-409,-29467.500000000004
3360,2016.1,MOZ,morning,2016,10,10,137,10257.69
3361,2016.1,MOZ,standard,2016,10,10,1613,122598.93000000001
3362,2016.1,RSA,morning,2016,10,10,-2,-149.18
3363,2016.1,RSA,standard,2016,10,10,-273,-21039.72
3364,2016.1,ZAMC,morning,2016,10,10,104,7787.52
3365,2016.1,ZAMC,standard,2016,10,10,957,72570.61
3366,2016.1,ZAMZ,morning,2016,10,10,140,10483.199999999999
3367,2016.1,ZAMZ,standard,2016,10,10,1114,83816.64
3368,2016.1,ZIM,morning,2016,10,10,-274,-20515.379999999997
3369,2016.1,ZIM,standard,2016,10,10,-3002,-228478.96000000002
3370,2016.1,BOT,off,2016,10,10,-5,-210.45000000000002
3371,2016.1,BOT,standard,2016,10,10,-46,-3398.5600000000004
3372,2016.1,MOZ,off,2016,10,10,451,16227.169999999998
3373,2016.1,MOZ,standard,2016,10,10,315,24190.699999999997
3374,2016.1,NAM,off,2016,10,10,271,10387.79
3375,2016.1,RSA,off,2016,10,10,-471,-18066.35
3376,2016.1,RSA,standard,2016,10,10,-162,-11869.94
3377,2016.1,ZAMC,off,2016,10,10,175,5593.79
3378,2016.1,ZAMC,standard,2016,10,10,213,16151.1
3379,2016.1,ZAMZ,off,2016,10,10,113,4375.349999999999
3380,2016.1,ZAMZ,standard,2016,10,10,309,23233.04
3381,2016.1,ZIM,off,2016,10,10,-534,-18307.3
3382,2016.1,ZIM,standard,2016,10,10,-629,-48306.34
3383,2016.1,BOT,standard,2016,10,11,-494,-35904.450000000004
3384,2016.1,MOZ,standard,2016,10,11,1776,134649.36000000002
3385,2016.1,RSA,standard,2016,10,11,-281,-21534.07
3386,2016.1,ZAMC,standard,2016,10,11,1056,79939.59
3387,2016.1,ZAMZ,standard,2016,10,11,1259,94569.33
3388,2016.1,ZIM,standard,2016,10,11,-3316,-251719.76
3389,2016.1,BOT,standard,2016,10,11,-30,-2251.8
3390,2016.1,MOZ,off,2016,10,11,414,13924.499999999998
3391,2016.1,MOZ,standard,2016,10,11,438,35281.87
3392,2016.1,NAM,off,2016,10,11,277,10618.73
3393,2016.1,RSA,off,2016,10,11,-500,-18602.64
3394,2016.1,RSA,standard,2016,10,11,-194,-14436.449999999999
3395,2016.1,ZAMC,off,2016,10,11,129,2954.5099999999998
3396,2016.1,ZAMC,standard,2016,10,11,335,27153.1
3397,2016.1,ZAMZ,off,2016,10,11,108,4182.9
3398,2016.1,ZAMZ,standard,2016,10,11,307,23167.92
3399,2016.1,ZIM,off,2016,10,11,-428,-13078.0
3400,2016.1,ZIM,standard,2016,10,11,-856,-68914.64
3401,2016.1,BOT,standard,2016,10,12,-446,-32736.13
3402,2016.1,MOZ,standard,2016,10,12,1772,134417.89
3403,2016.1,RSA,standard,2016,10,12,-287,-22103.86
3404,2016.1,ZAMC,standard,2016,10,12,1056,80076.16
3405,2016.1,ZAMZ,standard,2016,10,12,1229,92628.34000000001
3406,2016.1,ZIM,standard,2016,10,12,-3324,-252282.40000000002
3407,2016.1,BOT,standard,2016,10,12,-25,-1178.25
3408,2016.1,MOZ,off,2016,10,12,531,18642.81
3409,2016.1,MOZ,standard,2016,10,12,272,14895.119999999999
3410,2016.1,NAM,off,2016,10,12,241,9231.09
3411,2016.1,RSA,off,2016,10,12,-973,-37425.02
3412,2016.1,RSA,standard,2016,10,12,-469,-23774.21
3413,2016.1,ZAMC,off,2016,10,12,160,4197.86
3414,2016.1,ZAMC,standard,2016,10,12,151,8929.83
3415,2016.1,ZAMZ,off,2016,10,12,597,24523.079999999998
3416,2016.1,ZAMZ,standard,2016,10,12,377,19118.010000000002
3417,2016.1,ZIM,off,2016,10,12,-556,-19169.82
3418,2016.1,ZIM,standard,2016,10,12,-306,-17990.500000000004
3419,2016.1,BOT,standard,2016,10,13,-458,-33144.64
3420,2016.1,MOZ,standard,2016,10,13,1676,126010.22999999998
3421,2016.1,RSA,standard,2016,10,13,-284,-21604.06
3422,2016.1,ZAMC,standard,2016,10,13,1067,80142.58
3423,2016.1,ZAMZ,standard,2016,10,13,1105,82335.98
3424,2016.1,ZIM,standard,2016,10,13,-3106,-233740.08999999997
3425,2016.1,BOT,standard,2016,10,13,-50,-2401.45
3426,2016.1,MOZ,off,2016,10,13,457,15616.34
3427,2016.1,MOZ,standard,2016,10,13,137,7837.86
3428,2016.1,NAM,off,2016,10,13,276,10679.96
3429,2016.1,RSA,off,2016,10,13,-700,-25097.58
3430,2016.1,RSA,standard,2016,10,13,-206,-10481.78
