month_no,hour_ref,year,month,hour,hourlyid,market,price_mean,volume,day_of_week,volume_sum,price_stdv,price_max,price_min,price_coefvar,price_range,hours,power
2017.07,weekend_13,2017,7,13,39834.0,1.0,31.226999999999997,178.69,5.5,1786.9,5.361900678760181,42.71,24.96,17.170719821821443,17.75,10,178.69
2017.07,weekday_14,2017,7,14,39852.71428571428,1.0,61.16619047619048,142.74761904761905,1.9047619047619047,2997.7000000000003,7.850047436920668,69.09,49.18,12.833964933579397,19.910000000000004,21,142.74761904761905
2017.07,weekend_14,2017,7,14,39835.0,1.0,31.002999999999997,169.93,5.5,1699.3000000000002,5.24552941931402,42.15,24.95,16.919425279211755,17.2,10,169.93
2017.07,weekday_15,2017,7,15,39853.71428571428,1.0,60.142857142857146,140.34285714285716,1.9047619047619047,2947.2000000000003,7.968323627248798,68.86,48.98,13.248994154570445,19.880000000000003,21,140.34285714285716
2017.07,weekend_15,2017,7,15,39836.0,1.0,30.455000000000002,164.49,5.5,1644.9,5.524698584035554,42.0,24.95,18.1405305665262,17.05,10,164.49
2017.07,weekday_16,2017,7,16,39854.71428571428,1.0,60.74428571428571,127.30952380952382,1.9047619047619047,2673.5000000000005,7.205952797117514,68.78,48.99,11.86276653414139,19.79,21,127.30952380952382
2017.07,weekend_16,2017,7,16,39837.0,1.0,29.992,147.73,5.5,1477.3,3.5772546891591475,35.55,24.96,11.927362927311108,10.589999999999996,10,147.73
2017.07,weekday_17,2017,7,17,39855.71428571428,1.0,98.69619047619047,67.47619047619048,1.9047619047619047,1417.0,7.927658844949421,125.03,91.73,8.03238585673871,33.3,21,67.47619047619048
2017.07,weekend_17,2017,7,17,39838.0,1.0,32.083999999999996,125.14000000000001,5.5,1251.4,3.3034769561781396,35.37,26.9,10.296337601851826,8.469999999999999,10,125.14000000000001
2017.07,weekday_18,2017,7,18,39856.71428571428,1.0,114.44000000000003,40.766666666666666,1.9047619047619047,856.1,6.894600060917237,136.01,99.98,6.024641786890279,36.02999999999999,21,40.766666666666666
2017.07,weekend_18,2017,7,18,39839.0,1.0,47.74399999999999,69.27000000000001,5.5,692.7,14.799363499826605,69.02,26.93,30.997326365253446,42.089999999999996,10,69.27000000000001
2017.07,weekday_19,2017,7,19,39857.71428571428,1.0,66.79714285714284,78.05714285714286,1.9047619047619047,1639.2,2.8855383256112597,71.62,59.97,4.319852919132303,11.650000000000006,21,78.05714285714286
2017.07,weekend_19,2017,7,19,39840.0,1.0,49.82699999999999,93.66,5.5,936.5999999999999,15.960543745958867,69.03,26.95,32.03191792794844,42.08,10,93.66
2017.07,weekday_20,2017,7,20,39858.71428571428,1.0,64.43380952380953,113.19047619047619,1.9047619047619047,2377.0,5.860022590562667,69.65,49.87,9.094639342094583,19.78000000000001,21,113.19047619047619
2017.07,weekend_20,2017,7,20,39841.0,1.0,32.257,150.8,5.5,1508.0,3.110477098095689,35.74,26.94,9.642797216404778,8.8,10,150.8
2017.07,weekday_21,2017,7,21,39859.71428571428,1.0,64.85619047619048,154.83333333333334,1.9047619047619047,3251.5,3.634094765124427,69.07,55.0,5.603312094715999,14.069999999999993,21,154.83333333333334
2017.07,weekend_21,2017,7,21,39842.0,1.0,32.861,156.02,5.5,1560.2,1.8920268379585834,35.8,29.91,5.757666650310653,5.889999999999997,10,156.02
2017.07,weekday_22,2017,7,22,39860.71428571428,1.0,31.265238095238093,317.12380952380954,1.9047619047619047,6659.6,1.2067088258880811,33.56,28.52,3.8595862350777077,5.040000000000003,21,317.12380952380954
2017.07,weekend_22,2017,7,22,39843.0,1.0,30.284,211.1,5.5,2111.0,1.504210387176239,32.38,26.95,4.967013562198649,5.430000000000003,10,211.1
2017.07,weekday_23,2017,7,23,39861.71428571428,1.0,30.351428571428578,277.7142857142857,1.9047619047619047,5832.0,1.289217924612769,32.69,27.44,4.247635071208407,5.2499999999999964,21,277.7142857142857
2017.07,weekend_23,2017,7,23,39844.0,1.0,29.613999999999997,214.9,5.5,2149.0,1.2479779200325973,30.72,26.86,4.214148443413917,3.8599999999999994,10,214.9
2017.08,weekday_0,2017,8,0,40577.0,1.0,29.877391304347828,257.30434782608694,2.0,5918.0,1.5757371071438402,33.36,27.08,5.274011680245106,6.280000000000001,23,257.30434782608694
2017.08,weekend_0,2017,8,0,40577.0,1.0,28.467499999999998,240.5,5.5,1924.0,1.6301774662375181,30.69,26.06,5.726451097699195,4.630000000000003,8,240.5
2017.08,weekday_1,2017,8,1,40578.0,1.0,29.316956521739122,245.04347826086956,2.0,5636.0,1.4921474299040198,31.78,26.09,5.089707824199152,5.690000000000001,23,245.04347826086956
2017.08,weekend_1,2017,8,1,40578.0,1.0,27.76875,224.75,5.5,1798.0,1.4501274574523246,30.15,26.04,5.2221560475438205,4.109999999999999,8,224.75
2017.08,weekday_2,2017,8,2,40579.0,1.0,29.19913043478261,243.2173913043478,2.0,5594.0,1.6848035036317455,31.72,26.06,5.770046842301758,5.66,23,243.2173913043478
2017.08,weekend_2,2017,8,2,40579.0,1.0,27.75625,228.125,5.5,1825.0,1.440346560479704,30.14,26.04,5.189269301435547,4.100000000000001,8,228.125
2017.08,weekday_3,2017,8,3,40580.0,1.0,29.471739130434777,242.34782608695653,2.0,5574.0,1.4945344430895624,31.72,26.09,5.0710765200353976,5.629999999999999,23,242.34782608695653
2017.08,weekend_3,2017,8,3,40580.0,1.0,27.7575,228.875,5.5,1831.0,1.4466883364626757,30.17,26.04,5.211882685626139,4.130000000000003,8,228.875
2017.08,weekday_4,2017,8,4,40581.0,1.0,30.526086956521745,237.4608695652174,2.0,5461.6,1.1583284945065326,33.21,28.67,3.794552823479596,4.539999999999999,23,237.4608695652174
2017.08,weekend_4,2017,8,4,40581.0,1.0,27.78,227.0,5.5,1816.0,1.472655521741011,30.26,26.04,5.301135787404648,4.220000000000002,8,227.0
2017.08,weekday_5,2017,8,5,40582.0,1.0,32.0104347826087,291.3652173913043,2.0,6701.4,1.084483447465237,35.05,30.03,3.387906021365376,5.019999999999996,23,291.3652173913043
2017.08,weekend_5,2017,8,5,40582.0,1.0,28.8175,212.875,5.5,1703.0,1.8495771717572942,31.4,26.04,6.418242983455519,5.359999999999999,8,212.875
2017.08,weekday_6,2017,8,6,40583.0,1.0,80.86391304347828,143.65217391304347,2.0,3304.0,13.147763978276247,98.25,59.92,16.259124105467244,38.33,23,143.65217391304347
2017.08,weekend_6,2017,8,6,40583.0,1.0,28.7775,227.625,5.5,1821.0,1.6460580618122622,31.41,26.1,5.719948090738466,5.309999999999999,8,227.625
2017.08,weekday_7,2017,8,7,40584.0,1.0,78.90521739130435,131.62173913043478,2.0,3027.2999999999997,11.459483912528608,95.0,59.92,14.523100361917876,35.08,23,131.62173913043478
2017.08,weekend_7,2017,8,7,40584.0,1.0,38.3475,202.0,5.5,1616.0,12.946639663303701,55.02,24.2,33.7613655735151,30.820000000000004,8,202.0
2017.08,weekday_8,2017,8,8,40585.0,1.0,79.23304347826087,128.18260869565216,2.0,2948.2,11.850455087073705,95.03,59.93,14.956455749835115,35.1,23,128.18260869565216
2017.08,weekend_8,2017,8,8,40585.0,1.0,39.10125,201.5,5.5,1612.0,12.213344502165304,55.07,27.09,31.235176630325896,27.98,8,201.5
2017.08,weekday_9,2017,8,9,40586.0,1.0,67.25347826086956,217.00869565217386,2.0,4991.199999999999,3.1018493145155346,74.22,61.07,4.6121767895539465,13.149999999999999,23,217.00869565217386
2017.08,weekend_9,2017,8,9,40586.0,1.0,39.415000000000006,212.625,5.5,1701.0,12.64708549147081,55.53,27.07,32.08698589742689,28.46,8,212.625
2017.08,weekday_10,2017,8,10,40587.0,1.0,67.72695652173914,195.96521739130435,2.0,4507.2,1.2147069784430555,68.99,64.99,1.7935354559349737,4.0,23,195.96521739130435
2017.08,weekend_10,2017,8,10,40587.0,1.0,40.4275,187.25,5.5,1498.0,13.494842136376192,57.1,27.1,33.380352820174856,30.0,8,187.25
2017.08,weekday_11,2017,8,11,40588.0,1.0,67.2995652173913,198.25217391304344,2.0,4559.799999999999,1.6487253430808264,68.9,64.09,2.449830601067195,4.810000000000002,23,198.25217391304344
2017.08,weekend_11,2017,8,11,40588.0,1.0,42.423750000000005,184.625,5.5,1477.0,13.678684081968036,57.09,28.54,32.24298672787774,28.550000000000004,8,184.625
2017.08,weekday_12,2017,8,12,40589.0,1.0,66.94260869565215,212.81739130434784,2.0,4894.8,1.8720242262207314,68.7,64.06,2.7964614207547567,4.640000000000001,23,212.81739130434784
2017.08,weekend_12,2017,8,12,40589.0,1.0,30.1875,268.9625,5.5,2151.7,1.3854112334300908,33.0,28.53,4.589353982377112,4.469999999999999,8,268.9625
2017.08,weekday_13,2017,8,13,40590.0,1.0,66.97130434782609,202.68260869565216,2.0,4661.7,1.8443656321294462,68.75,64.06,2.7539640299529493,4.689999999999998,23,202.68260869565216
2017.08,weekend_13,2017,8,13,40590.0,1.0,29.676250000000003,248.125,5.5,1985.0,1.6067352657752034,32.65,27.07,5.414212596858441,5.579999999999998,8,248.125
2017.08,weekday_14,2017,8,14,40591.0,1.0,66.87956521739129,197.06956521739133,2.0,4532.6,1.8526969978946657,68.73,64.06,2.770198926791008,4.670000000000002,23,197.06956521739133
2017.08,weekend_14,2017,8,14,40591.0,1.0,29.049999999999997,245.375,5.5,1963.0,1.9319346336176673,32.28,26.06,6.6503773962742425,6.220000000000002,8,245.375
2017.08,weekday_15,2017,8,15,40592.0,1.0,66.89478260869565,205.65217391304353,2.0,4730.000000000001,1.8113878897013003,68.68,64.05,2.7078163932411643,4.63000000000001,23,205.65217391304353
2017.08,weekend_15,2017,8,15,40592.0,1.0,28.8675,235.1125,5.5,1880.9,1.8301034318935563,31.98,26.02,6.339667210162142,5.960000000000001,8,235.1125
2017.08,weekday_16,2017,8,16,40593.0,1.0,67.29304347826086,203.33478260869563,2.0,4676.7,1.6428507229884626,68.79,64.08,2.441338120662039,4.710000000000008,23,203.33478260869563
2017.08,weekend_16,2017,8,16,40593.0,1.0,28.9025,234.1625,5.5,1873.3,1.842139672073911,32.01,26.02,6.373634364065084,5.989999999999998,8,234.1625
2017.08,weekday_17,2017,8,17,40594.0,1.0,97.2504347826087,74.08695652173913,2.0,1704.0,10.909387733116029,106.94,59.98,11.217829264725255,46.96,23,74.08695652173913
2017.08,weekend_17,2017,8,17,40594.0,1.0,32.33624999999999,197.08749999999998,5.5,1576.6999999999998,2.826698920245006,36.16,29.31,8.741579250052206,6.849999999999998,8,197.08749999999998
2017.08,weekday_18,2017,8,18,40595.0,1.0,107.13956521739131,110.4913043478261,2.0,2541.3,5.157623200186187,115.06,97.79,4.813929559748653,17.269999999999996,23,110.4913043478261
2017.08,weekend_18,2017,8,18,40595.0,1.0,49.84625,143.125,5.5,1145.0,14.322754062280461,65.93,36.9,28.733864758693905,29.03000000000001,8,143.125
2017.08,weekday_19,2017,8,19,40596.0,1.0,72.38478260869564,235.05652173913043,2.0,5406.3,2.4496286723524197,80.56,69.67,3.384176320035178,10.89,23,235.05652173913043
2017.08,weekend_19,2017,8,19,40596.0,1.0,49.75999999999999,155.9875,5.5,1247.9,14.157094132826634,65.9,36.9,28.4507518746516,29.000000000000007,8,155.9875
2017.08,weekday_20,2017,8,20,40597.0,1.0,71.17347826086957,239.8,2.0,5515.400000000001,2.329025564276056,80.29,69.12,3.272322248660607,11.170000000000002,23,239.8
2017.08,weekend_20,2017,8,20,40597.0,1.0,31.606249999999996,333.25,5.5,2666.0,1.1392596280040832,33.07,29.68,3.6045390642802717,3.3900000000000006,8,333.25
2017.08,weekday_21,2017,8,21,40598.0,1.0,67.27956521739131,267.23478260869564,2.0,6146.4,1.5199894684469748,68.64,64.09,2.2592141663455156,4.549999999999997,23,267.23478260869564
2017.08,weekend_21,2017,8,21,40598.0,1.0,30.37,245.875,5.5,1967.0,1.1762774211165377,32.24,29.0,3.873155815332689,3.240000000000002,8,245.875
2017.08,weekday_22,2017,8,22,40599.0,1.0,31.7304347826087,323.19565217391306,2.0,7433.5,1.0915396892832758,34.55,30.03,3.4400401279138584,4.519999999999996,23,323.19565217391306
2017.08,weekend_22,2017,8,22,40599.0,1.0,29.840000000000003,281.875,5.5,2255.0,1.2298083474381576,32.17,28.68,4.121341646910715,3.490000000000002,8,281.875
2017.08,weekday_23,2017,8,23,40600.0,1.0,30.920434782608694,286.0,2.0,6578.0,1.0168958034620923,33.73,29.32,3.2887500147121114,4.409999999999997,23,286.0
2017.08,weekend_23,2017,8,23,40600.0,1.0,28.27125,264.75,5.5,2118.0,1.7059261204904004,31.15,26.07,6.034137579662733,5.079999999999998,8,264.75
2017.09,weekday_0,2017,9,0,41315.333333333336,1.0,28.715238095238096,254.49523809523808,2.0952380952380953,5344.4,0.9132174935228682,31.78,27.95,3.1802539491194706,3.830000000000002,21,254.49523809523808
2017.09,weekend_0,2017,9,0,41294.333333333336,1.0,29.797777777777778,234.0111111111111,5.444444444444445,2106.1,1.1673450408702843,31.85,28.28,3.9175573748350208,3.5700000000000003,9,234.0111111111111
2017.09,weekday_1,2017,9,1,41316.23809523809,1.0,28.636666666666667,245.99523809523808,2.0952380952380953,5165.9,0.8579588179704978,31.66,27.93,2.99601496206669,3.7300000000000004,21,245.99523809523808
2017.09,weekend_1,2017,9,1,41295.333333333336,1.0,29.424444444444443,227.88888888888889,5.444444444444445,2051.0,1.2672027374409267,31.57,28.08,4.306632670103595,3.490000000000002,9,227.88888888888889
2017.09,weekday_2,2017,9,2,41317.28571428572,1.0,28.608571428571427,239.92857142857142,2.0952380952380953,5038.5,0.8475215968592524,31.64,27.92,2.9624743723233635,3.719999999999999,21,239.92857142857142
2017.09,weekend_2,2017,9,2,41296.333333333336,1.0,28.82,221.1888888888889,5.444444444444445,1990.7,1.641310452047388,31.35,26.08,5.695039736458667,5.270000000000003,9,221.1888888888889
2017.09,weekday_3,2017,9,3,41318.28571428572,1.0,28.64428571428571,241.38095238095238,2.0952380952380953,5069.0,0.8836547483523833,31.68,27.92,3.0849250603295015,3.759999999999998,21,241.38095238095238
2017.09,weekend_3,2017,9,3,41297.333333333336,1.0,28.80888888888889,218.76666666666668,5.444444444444445,1968.9,1.6573657143524811,31.39,26.07,5.752966456792784,5.32,9,218.76666666666668
2017.09,weekday_4,2017,9,4,41319.28571428572,1.0,30.413809523809523,253.90952380952382,2.0952380952380953,5332.1,0.8140913719630999,32.02,28.28,2.6767162177621535,3.740000000000002,21,253.90952380952382
2017.09,weekend_4,2017,9,4,41298.333333333336,1.0,29.02444444444444,218.2888888888889,5.444444444444445,1964.6,1.6696040781507993,31.42,26.09,5.752406669993567,5.330000000000002,9,218.2888888888889
2017.09,weekday_5,2017,9,5,41320.28571428572,1.0,31.736190476190473,342.7190476190476,2.0952380952380953,7197.099999999999,0.7811112352954359,33.04,29.34,2.4612633828293005,3.6999999999999993,21,342.7190476190476
2017.09,weekend_5,2017,9,5,41299.333333333336,1.0,30.436666666666667,217.42222222222222,5.444444444444445,1956.8,1.2192415675328658,32.6,28.79,4.005831456136893,3.8100000000000023,9,217.42222222222222
2017.09,weekday_6,2017,9,6,41321.28571428572,1.0,63.77285714285714,221.97142857142856,2.0952380952380953,4661.4,3.361615895454362,75.0,60.1,5.271233007365546,14.899999999999999,21,221.97142857142856
2017.09,weekend_6,2017,9,6,41300.333333333336,1.0,29.69777777777778,208.2777777777778,5.444444444444445,1874.5000000000002,1.5616720028368443,32.54,28.03,5.2585483483730915,4.509999999999998,9,208.2777777777778
2017.09,weekday_7,2017,9,7,41322.28571428572,1.0,68.02523809523808,165.9714285714286,2.0952380952380953,3485.4,5.718139224474706,80.07,55.08,8.40590843132233,24.989999999999995,21,165.9714285714286
2017.09,weekend_7,2017,9,7,41301.333333333336,1.0,45.94888888888889,233.61111111111111,5.444444444444445,2102.5,15.717592408225602,62.04,28.03,34.206686577847464,34.01,9,233.61111111111111
2017.09,weekday_8,2017,9,8,41323.28571428572,1.0,68.67095238095237,160.76666666666665,2.0952380952380953,3376.1,5.584643144160514,80.08,55.1,8.13246787838282,24.979999999999997,21,160.76666666666665
2017.09,weekend_8,2017,9,8,41302.333333333336,1.0,46.29444444444444,246.0222222222222,5.444444444444445,2214.2,15.832228294771957,62.91,28.08,34.19898107595047,34.83,9,246.0222222222222
2017.09,weekday_9,2017,9,9,41324.28571428572,1.0,67.7295238095238,178.44761904761904,2.0952380952380953,3747.3999999999996,3.9539151181967416,72.99,59.99,5.837801442863181,12.999999999999993,21,178.44761904761904
2017.09,weekend_9,2017,9,9,41303.333333333336,1.0,47.032222222222224,246.26666666666662,5.444444444444445,2216.3999999999996,16.474186457741837,62.92,28.07,35.02744645979743,34.85,9,246.26666666666662
2017.09,weekday_10,2017,9,10,41325.28571428572,1.0,63.219047619047636,206.5761904761905,2.0952380952380953,4338.1,1.2625129890892381,65.69,60.09,1.9970452524008733,5.599999999999994,21,206.5761904761905
2017.09,weekend_10,2017,9,10,41304.333333333336,1.0,48.493333333333325,227.52222222222224,5.444444444444445,2047.7,16.856047876059204,63.46,29.84,34.75951582910202,33.620000000000005,9,227.52222222222224
2017.09,weekday_11,2017,9,11,41326.28571428572,1.0,63.12333333333334,212.39999999999998,2.0952380952380953,4460.4,1.2416615212421351,65.66,60.07,1.9670404835646644,5.589999999999996,21,212.39999999999998
2017.09,weekend_11,2017,9,11,41305.333333333336,1.0,48.44666666666667,232.17777777777778,5.444444444444445,2089.6,16.844283154827338,63.39,29.74,34.76871436939728,33.650000000000006,9,232.17777777777778
2017.09,weekday_12,2017,9,12,41327.28571428572,1.0,62.932380952380946,220.15238095238095,2.0952380952380953,4623.2,1.3608192560435977,65.65,60.05,2.1623514563564488,5.6000000000000085,21,220.15238095238095
2017.09,weekend_12,2017,9,12,41306.333333333336,1.0,30.262222222222224,248.23333333333332,5.444444444444445,2234.1,1.2801833636024353,32.78,28.58,4.230301906455396,4.200000000000003,9,248.23333333333332
2017.09,weekday_13,2017,9,13,41328.28571428572,1.0,63.00619047619049,209.71428571428572,2.0952380952380953,4404.0,1.4148444302836836,65.66,60.06,2.245564157411392,5.599999999999994,21,209.71428571428572
2017.09,weekend_13,2017,9,13,41307.333333333336,1.0,30.08888888888889,234.14444444444442,5.444444444444445,2107.2999999999997,1.300369605578011,32.56,28.57,4.321760136706832,3.990000000000002,9,234.14444444444442
2017.09,weekday_14,2017,9,14,41329.28571428572,1.0,63.05428571428573,210.83333333333334,2.0952380952380953,4427.5,1.39999846938692,65.63,60.06,2.2203066033142504,5.569999999999993,21,210.83333333333334
2017.09,weekend_14,2017,9,14,41308.333333333336,1.0,29.797777777777778,224.38888888888889,5.444444444444445,2019.5,1.4205789117273426,32.37,28.09,4.767398838670327,4.279999999999998,9,224.38888888888889
2017.09,weekday_15,2017,9,15,41330.28571428572,1.0,63.23714285714286,209.16666666666666,2.0952380952380953,4392.5,1.27850358958097,65.6,60.06,2.021760522086204,5.539999999999992,21,209.16666666666666
2017.09,weekend_15,2017,9,15,41309.333333333336,1.0,29.830000000000002,219.33333333333334,5.444444444444445,1974.0,1.4497241116847042,32.49,28.09,4.8599534417858,4.400000000000002,9,219.33333333333334
2017.09,weekday_16,2017,9,16,41331.28571428572,1.0,63.32238095238096,203.80476190476188,2.0952380952380953,4279.9,1.2762872120408701,65.56,60.07,2.015538886638913,5.490000000000002,21,203.80476190476188
2017.09,weekend_16,2017,9,16,41310.333333333336,1.0,30.036666666666665,218.6222222222222,5.444444444444445,1967.6,1.3116020738013494,32.67,28.54,4.366669871716844,4.130000000000003,9,218.6222222222222
2017.09,weekday_17,2017,9,17,41332.28571428572,1.0,64.2147619047619,201.74761904761903,2.0952380952380953,4236.7,3.4083920241774113,76.7,60.07,5.307801388771729,16.630000000000003,21,201.74761904761903
2017.09,weekend_17,2017,9,17,41311.333333333336,1.0,31.328888888888887,195.41111111111113,5.444444444444445,1758.7,1.9257494933430754,33.91,28.54,6.146880919310426,5.369999999999997,9,195.41111111111113
2017.09,weekday_18,2017,9,18,41333.28571428572,1.0,86.77952380952381,107.7952380952381,2.0952380952380953,2263.7000000000003,2.391310260485824,95.0,84.29,2.755615789889117,10.709999999999994,21,107.7952380952381
2017.09,weekend_18,2017,9,18,41312.333333333336,1.0,51.68555555555555,148.6888888888889,5.444444444444445,1338.2,13.900474911950951,64.24,34.49,26.894312661512686,29.749999999999993,9,148.6888888888889
2017.09,weekday_19,2017,9,19,41334.28571428572,1.0,80.3252380952381,200.6904761904762,2.0952380952380953,4214.5,7.983162042103128,88.31,65.01,9.938547623896046,23.299999999999997,21,200.6904761904762
2017.09,weekend_19,2017,9,19,41313.333333333336,1.0,51.79444444444445,156.64444444444447,5.444444444444445,1409.8000000000002,13.92752321045554,64.4,34.68,26.88999439967818,29.720000000000006,9,156.64444444444447
2017.09,weekday_20,2017,9,20,41335.28571428572,1.0,63.325238095238106,174.37619047619046,2.0952380952380953,3661.8999999999996,1.2906882623144114,65.65,61.05,2.0381893556772392,4.6000000000000085,21,174.37619047619046
2017.09,weekend_20,2017,9,20,41314.333333333336,1.0,31.236666666666665,284.3111111111111,5.444444444444445,2558.7999999999997,1.2755880996622697,33.07,29.06,4.083624265272446,4.010000000000002,9,284.3111111111111
2017.09,weekday_21,2017,9,21,41336.28571428572,1.0,62.6290476190476,241.32857142857142,2.0952380952380953,5067.9,1.438867279362155,65.53,60.0,2.2974439721873514,5.530000000000001,21,241.32857142857142
2017.09,weekend_21,2017,9,21,41315.333333333336,1.0,30.79444444444444,267.77777777777777,5.444444444444445,2410.0,1.3298130612149126,32.94,28.63,4.318353797919616,4.309999999999999,9,267.77777777777777
2017.09,weekday_22,2017,9,22,41337.28571428572,1.0,31.225714285714293,318.81904761904764,2.0952380952380953,6695.2,0.7956731202483299,32.92,28.91,2.548134249125404,4.010000000000002,21,318.81904761904764
2017.09,weekend_22,2017,9,22,41316.333333333336,1.0,30.616666666666667,275.23333333333335,5.444444444444445,2477.1,1.265938387126325,32.68,28.94,4.134801482176347,3.7399999999999984,9,275.23333333333335
2017.09,weekday_23,2017,9,23,41338.28571428572,1.0,30.666190476190476,282.74285714285713,2.0952380952380953,5937.599999999999,0.7709635282584788,32.34,28.68,2.5140505432426052,3.6600000000000037,21,282.74285714285713
2017.09,weekend_23,2017,9,23,41317.333333333336,1.0,29.946666666666665,250.31111111111113,5.444444444444445,2252.8,1.358224944550792,31.94,28.08,4.535479556603268,3.860000000000003,9,250.31111111111113
2017.1,weekday_0,2017,10,0,42039.954545454544,1.0,28.89,256.34999999999997,1.8636363636363635,5639.7,0.8041677152719532,30.03,27.08,2.78355041630998,2.950000000000003,22,256.34999999999997
2017.1,weekend_0,2017,10,0,42043.666666666664,1.0,29.02111111111111,242.60000000000002,5.555555555555555,2183.4,0.886459875635165,30.03,27.41,3.054534584293612,2.620000000000001,9,242.60000000000002
2017.1,weekday_1,2017,10,1,42040.86363636364,1.0,28.705454545454543,243.60454545454547,1.8636363636363635,5359.3,0.7800899049085687,29.97,27.06,2.7175668083336255,2.91,22,243.60454545454547
2017.1,weekend_1,2017,10,1,42044.666666666664,1.0,28.804444444444446,233.77777777777777,5.555555555555555,2104.0,0.8821438532222393,29.94,27.27,3.0625268781824384,2.6700000000000017,9,233.77777777777777
2017.1,weekday_2,2017,10,2,42041.90909090909,1.0,28.613181818181825,235.4272727272727,1.8636363636363635,5179.4,0.7451774244697659,29.82,27.04,2.604315134209415,2.780000000000001,22,235.4272727272727
2017.1,weekend_2,2017,10,2,42045.666666666664,1.0,28.64,224.11111111111111,5.555555555555555,2017.0,0.8956282711035859,29.68,27.11,3.1271936840209005,2.5700000000000003,9,224.11111111111111
2017.1,weekday_3,2017,10,3,42042.90909090909,1.0,28.68772727272727,237.83636363636361,1.8636363636363635,5232.4,0.7680149540842088,29.89,27.05,2.6771551011443915,2.84,22,237.83636363636361
2017.1,weekend_3,2017,10,3,42046.666666666664,1.0,28.619999999999997,219.66666666666666,5.555555555555555,1977.0,0.8724964183307576,29.51,27.09,3.0485549207923053,2.4200000000000017,9,219.66666666666666
2017.1,weekday_4,2017,10,4,42043.90909090909,1.0,29.177272727272726,277.40000000000003,1.8636363636363635,6102.8,0.7842204610960686,30.04,27.1,2.687778492617777,2.9399999999999977,22,277.40000000000003
2017.1,weekend_4,2017,10,4,42047.666666666664,1.0,28.778888888888886,229.55555555555554,5.555555555555555,2066.0,0.9651093777966882,29.67,27.09,3.3535324505502464,2.580000000000002,9,229.55555555555554
2017.1,weekday_5,2017,10,5,42044.90909090909,1.0,30.51318181818181,423.1136363636364,1.8636363636363635,9308.5,0.8302689544939867,32.14,28.55,2.7210172948900944,3.59,22,423.1136363636364
2017.1,weekend_5,2017,10,5,42048.666666666664,1.0,29.716666666666672,233.95555555555555,5.555555555555555,2105.6,0.8740995366661624,30.48,27.89,2.9414454402675116,2.59,9,233.95555555555555
2017.1,weekday_6,2017,10,6,42045.90909090909,1.0,62.26681818181819,274.43636363636364,1.8636363636363635,6037.599999999999,1.1258410035915212,63.0,58.9,1.8080914305016873,4.100000000000001,22,274.43636363636364
2017.1,weekend_6,2017,10,6,42049.666666666664,1.0,29.282222222222224,233.53333333333336,5.555555555555555,2101.8,1.0488777070967064,30.05,27.41,3.5819607512599063,2.6400000000000006,9,233.53333333333336
2017.1,weekday_7,2017,10,7,42046.90909090909,1.0,69.88090909090907,185.64999999999998,1.8636363636363635,4084.2999999999993,2.402238854725216,72.52,59.98,3.4376182078571835,12.54,22,185.64999999999998
2017.1,weekend_7,2017,10,7,42050.666666666664,1.0,40.647777777777776,262.9555555555556,5.555555555555555,2366.6000000000004,14.428398887071445,61.25,27.81,35.49615668032775,33.44,9,262.9555555555556
2017.1,weekday_8,2017,10,8,42047.90909090909,1.0,70.18954545454545,172.93636363636364,1.8636363636363635,3804.6,2.529691261555027,72.87,59.98,3.6040855446104123,12.890000000000008,22,172.93636363636364
2017.1,weekend_8,2017,10,8,42051.666666666664,1.0,43.30222222222222,296.0666666666667,5.555555555555555,2664.6000000000004,16.363153560498183,61.71,27.69,37.7882536293964,34.019999999999996,9,296.0666666666667
2017.1,weekday_9,2017,10,9,42048.90909090909,1.0,69.78227272727271,183.90909090909093,1.8636363636363635,4046.0000000000005,2.319698116274906,72.75,59.99,3.324193990271555,12.759999999999998,22,183.90909090909093
2017.1,weekend_9,2017,10,9,42052.666666666664,1.0,43.40222222222223,296.5888888888889,5.555555555555555,2669.3,16.46554491793225,61.95,27.86,37.93710108580979,34.09,9,296.5888888888889
2017.1,weekday_10,2017,10,10,42049.954545454544,1.0,62.25227272727272,245.3590909090909,1.8636363636363635,5397.9,1.0895168514974745,63.07,60.0,1.7501639759734542,3.0700000000000003,22,245.3590909090909
2017.1,weekend_10,2017,10,10,42053.666666666664,1.0,43.658888888888896,273.4,5.555555555555555,2460.6,16.609311729000424,62.16,28.18,38.04336791820523,33.98,9,273.4
2017.1,weekday_11,2017,10,11,42050.86363636364,1.0,62.22999999999999,253.36363636363637,1.8636363636363635,5574.0,1.1072789470890652,63.05,59.99,1.779333034049599,3.059999999999995,22,253.36363636363637
2017.1,weekend_11,2017,10,11,42054.666666666664,1.0,43.601111111111116,273.5777777777778,5.555555555555555,2462.2000000000003,16.5461418799402,62.06,27.88,37.94889959977111,34.18000000000001,9,273.5777777777778
2017.1,weekday_12,2017,10,12,42051.90909090909,1.0,62.22727272727273,258.5272727272727,1.8636363636363635,5687.599999999999,1.0837860525916605,63.0,59.99,1.7416576447784171,3.009999999999998,22,258.5272727272727
2017.1,weekend_12,2017,10,12,42055.666666666664,1.0,29.552222222222227,294.3666666666667,5.555555555555555,2649.3,0.8707723264117011,30.35,27.99,2.9465544752059665,2.360000000000003,9,294.3666666666667
